group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
Cntnap_het,OFT-0366-00,slow,1,4.293967591231024,0.9971910112359551,0.9971910112359551,2.3315889598960737,2.9877871752769924
Cntnap_het,OFT-0366-00,medium,2,4.002021316204713,0.9971910112359551,0.9971910112359551,2.281368708338879,2.8558499193546334
Cntnap_het,OFT-0366-00,fast,3,4.528734623023139,0.9971910112359551,0.9971910112359551,2.3959525732864666,3.1227179074700935
Cntnap_het,OFT-0371-00,fast,4,4.735689411058644,0.9971910112359551,0.9971910112359551,2.516902841420936,3.152681420774103
Cntnap_het,OFT-0371-00,medium,5,4.3756190025169674,0.9971910112359551,0.9971910112359551,2.4801999343800913,3.104718373144727
Cntnap_het,OFT-0371-00,slow,6,4.107380714734065,0.9971910112359551,0.9971910112359551,2.4308388854369456,3.0718319907823743
Cntnap_het,OFT-0376-00,fast,7,4.70160497436007,0.9971910112359551,0.9971910112359551,2.3804557612102997,3.0968888881650907
Cntnap_het,OFT-0376-00,slow,8,4.366732150628682,0.9971910112359551,0.9971910112359551,2.3858546736112745,3.03008452273717
Cntnap_het,OFT-0376-00,medium,9,4.363525718658047,0.9971910112359551,0.9971910112359551,2.5553508053489598,3.195627358289886
Cntnap_het,OFT-0385-00,medium,10,4.453238707074564,0.9971910112359551,0.9971910112359551,2.2907523622079955,2.969397486587581
Cntnap_het,OFT-0385-00,fast,11,4.414133575935207,0.9971910112359551,0.9971910112359551,2.365133081006689,3.0904982396714935
Cntnap_het,OFT-0385-00,slow,12,4.089637324331024,0.9971910112359551,0.9971910112359551,2.4781108513743515,3.1004963067224436
Cntnap_het,OFT-0391-00,slow,13,4.425442431976717,0.9971910112359551,0.9971910112359551,2.5103391860561106,3.1428128111400198
Cntnap_het,OFT-0391-00,fast,14,4.344437549576494,0.9971910112359551,0.9971910112359551,2.288242212012928,2.9934398369649795
Cntnap_het,OFT-0391-00,medium,15,4.239166331118407,0.9971910112359551,0.9971910112359551,2.3050543207100205,2.9830704037616207
Cntnap_het,OFT-0403-00,medium,16,3.9239553271596828,0.9971910112359551,0.9971910112359551,2.2518335060931025,2.866467814526629
Cntnap_het,OFT-0403-00,fast,17,4.222599649469846,0.9971910112359551,0.9971910112359551,2.1997732625282813,2.898462425997402
Cntnap_het,OFT-0403-00,slow,18,3.8301305817125475,0.9971910112359551,0.9971910112359551,2.2503568899933977,2.8657391055892645
Cntnap_het,OFT-0407-00,fast,19,4.647627328106434,0.9971910112359551,0.9971910112359551,2.432466492499029,3.1232427979892825
Cntnap_het,OFT-0407-00,medium,20,4.583737731526751,0.9971910112359551,0.9971910112359551,2.465441835994742,3.1479625157117472
Cntnap_het,OFT-0407-00,slow,21,4.344403913436145,0.9971910112359551,0.9971910112359551,2.5777922213143074,3.230571375374238
Cntnap_het,OFT-0419-00,fast,22,4.600932034615819,0.9971910112359551,0.9971910112359551,2.372423221740504,3.1110613445924313
Cntnap_het,OFT-0419-00,slow,23,4.643134707958484,0.9971910112359551,0.9971910112359551,2.499510108460406,3.1105303052716047
Cntnap_het,OFT-0419-00,medium,24,4.696942527539578,0.9971910112359551,0.9971910112359551,2.590755201705313,3.253235100352889
Cntnap_het,OFT-0420-00,medium,25,4.631893612231557,0.9971910112359551,0.9971910112359551,2.6377189405694628,3.3102420348917976
Cntnap_het,OFT-0420-00,fast,26,4.476243113433668,0.9971910112359551,0.9971910112359551,2.475440870140898,3.1206228064990915
Cntnap_het,OFT-0420-00,slow,27,4.103115267180684,0.9971910112359551,0.9971910112359551,2.2195965461841283,2.914756254004612
Cntnap_het,OFT-0421-00,slow,28,4.276216897557785,0.9971910112359551,0.9971910112359551,2.487242788382373,3.1660231785674897
Cntnap_het,OFT-0421-00,fast,29,4.60026053797075,0.9971910112359551,0.9971910112359551,2.5393085743954686,3.19865758278791
Cntnap_het,OFT-0421-00,medium,30,4.2951721557401585,0.9971910112359551,0.9971910112359551,2.3614938211633842,3.0894042447580783
Cntnap_het,OFT-0423-00,slow,31,4.215735609603398,0.9971910112359551,0.9971910112359551,2.436120253109403,3.1330456748653606
Cntnap_het,OFT-0423-00,fast,32,4.513848128538473,0.9971910112359551,0.9971910112359551,2.502067019532957,3.1595129491018237
Cntnap_het,OFT-0423-00,medium,33,4.658520230353257,0.9971910112359551,0.9971910112359551,2.5835610295813876,3.2425112912198464
Cntnap_het,OFT-0425-00,slow,34,4.661551848829069,0.9971910112359551,0.9971910112359551,2.327092597951068,3.0234737718304827
Cntnap_het,OFT-0425-00,fast,35,4.454598780055687,0.9971910112359551,0.9971910112359551,2.4169036534534114,3.0785205648501797
Cntnap_het,OFT-0425-00,medium,36,4.547186915853384,0.9971910112359551,0.9971910112359551,2.399865154405345,3.1271138708918444
Cntnap_het,OFT-0428-00,slow,37,4.31552961346354,0.9971910112359551,0.9971910112359551,2.369139236041135,3.0689913078026394
Cntnap_het,OFT-0428-00,medium,38,4.392756575110185,0.9971910112359551,0.9971910112359551,2.423744061597056,3.099599799764614
Cntnap_het,OFT-0428-00,fast,39,4.5234042055207,0.9971910112359551,0.9971910112359551,2.3393610327228918,3.044407441666092
Cntnap_het,OFT-0430-00,fast,40,4.307820152885414,0.9971910112359551,0.9971910112359551,2.2847404559589326,2.963186932219864
Cntnap_het,OFT-0430-00,medium,41,4.122585207713538,0.9971910112359551,0.9971910112359551,2.405119779410764,3.094866137825074
Cntnap_het,OFT-0430-00,slow,42,4.511457022380026,0.9971910112359551,0.9971910112359551,2.5090058188899325,3.198140139394425
Cntnap_het,OFT-0431-00,medium,43,5.052294427103069,0.9971910112359551,0.9971910112359551,2.6628507265696317,3.3078510329666306
Cntnap_het,OFT-0431-00,slow,44,4.4775788687495055,0.9971910112359551,0.9971910112359551,2.598536403311209,3.2072111367026452
Cntnap_het,OFT-0431-00,fast,45,4.727134440864251,0.9971910112359551,0.9971910112359551,2.6153325133263214,3.252071843378748
Cntnap_het,OFT-0432-00,fast,46,4.5615465268729825,0.9971910112359551,0.9971910112359551,2.413981428997649,3.1720800418365607
Cntnap_het,OFT-0432-00,medium,47,4.796311488502391,0.9971910112359551,0.9971910112359551,2.3874742579637376,3.1671833007710433
Cntnap_het,OFT-0432-00,slow,48,3.8898128233613636,1.050561797752809,1.050561797752809,2.213643785414874,2.8636903315521245
Cntnap_het,OFT-0434-00,medium,49,4.553815391948349,0.9971910112359551,0.9971910112359551,2.5345251634181714,3.211113962337021
Cntnap_het,OFT-0434-00,fast,50,4.420137853361408,0.9971910112359551,0.9971910112359551,2.5023574558539576,3.171153252471817
Cntnap_het,OFT-0434-00,slow,51,4.395692306201299,0.9971910112359551,0.9971910112359551,2.3968654953855686,3.1036298825364987
Cntnap_het,OFT-0436-00,fast,52,4.227366141765917,0.9971910112359551,0.9971910112359551,2.3373012732835887,2.991720990863691
Cntnap_het,OFT-0436-00,slow,53,3.9122155318721825,0.9971910112359551,0.9971910112359551,2.175986737810527,2.825586598372889
Cntnap_het,OFT-0436-00,medium,54,4.634019103852734,0.9971910112359551,0.9971910112359551,2.5312231394941205,3.2346017757236436
Cntnap_het,OFT-0439-00,fast,55,4.3164640837571335,0.9971910112359551,0.9971910112359551,2.50225193343711,3.1598174286363228
Cntnap_het,OFT-0439-00,medium,56,4.6313481390805995,0.9971910112359551,0.9971910112359551,2.550767377727011,3.212797879149115
Cntnap_het,OFT-0439-00,slow,57,4.419479991926234,1.050561797752809,1.050561797752809,2.340663177279664,3.043717522387126
Cntnap_het,OFT-0442-00,fast,58,4.368089101169316,0.9971910112359551,0.9971910112359551,2.4390728230958825,3.1064413849563093
Cntnap_het,OFT-0442-00,medium,59,4.386455870645708,0.9971910112359551,0.9971910112359551,2.3048613914469986,2.967660706053954
Cntnap_het,OFT-0442-00,slow,60,3.8953266984325694,0.9971910112359551,0.9971910112359551,2.2691392184537653,2.8403189577418146
Cntnap_het,OFT-0443-00,fast,61,4.603280076253133,0.9971910112359551,0.9971910112359551,2.489114267975175,3.1728343297724693
Cntnap_het,OFT-0443-00,slow,62,4.442705103056097,0.9971910112359551,0.9971910112359551,2.5639014736234826,3.1737263965703844
Cntnap_het,OFT-0443-00,medium,63,4.452959577806593,0.9971910112359551,0.9971910112359551,2.559321427071033,3.204525732234209
Cntnap_het,OFT-0444-00,fast,64,4.126698427331279,0.9971910112359551,0.9971910112359551,2.4842120457058487,2.9869990258454977
Cntnap_het,OFT-0444-00,medium,65,4.587245178502998,0.9971910112359551,0.9971910112359551,2.564492506764897,3.2514936895944655
Cntnap_het,OFT-0444-00,slow,66,4.367197617925058,0.9971910112359551,0.9971910112359551,2.593194326351524,3.2273079927701183
Cntnap_het,OFT-0446-00,fast,67,4.483969470633273,0.9971910112359551,0.9971910112359551,2.4884882487623083,3.111868450983317
Cntnap_het,OFT-0446-00,medium,68,4.343722820270464,0.9971910112359551,0.9971910112359551,2.4709400976854914,3.0948102191312343
Cntnap_het,OFT-0446-00,slow,69,4.418058027601471,0.9971910112359551,0.9971910112359551,2.4576471086084726,3.148499473978018
Cntnap_het,OFT-0447-00,fast,70,4.575476832100498,0.9971910112359551,0.9971910112359551,2.6288482705498115,3.2417392210476352
Cntnap_het,OFT-0447-00,medium,71,4.517100482386452,0.9971910112359551,0.9971910112359551,2.4784811876587383,3.133632941504239
Cntnap_het,OFT-0447-00,slow,72,4.265819169633298,0.9971910112359551,0.9971910112359551,2.535259419215267,3.168638385889179
Cntnap_het,OFT-0448-00,fast,73,4.566537644008936,0.9971910112359551,0.9971910112359551,2.2662797405049337,3.0331562319241687
Cntnap_het,OFT-0448-00,slow,74,4.1569000354977925,0.9971910112359551,0.9971910112359551,2.4578813098144314,3.111004140178164
Cntnap_het,OFT-0448-00,medium,75,4.30435130258446,0.9971910112359551,0.9971910112359551,2.3786152550282345,3.108814158978076
Cntnap_het,OFT-0450-00,fast,76,4.840566598586074,0.9971910112359551,0.9971910112359551,2.4183724799858592,3.1591307725369453
Cntnap_het,OFT-0450-00,medium,77,4.773176763322889,0.9971910112359551,0.9971910112359551,2.563779061205293,3.2404011551591214
Cntnap_het,OFT-0450-00,slow,78,4.662611694749135,0.9971910112359551,0.9971910112359551,2.535777714281349,3.2465685433839755
Cntnap_het,OFT-0452-00,fast,79,4.676884419624502,0.9971910112359551,0.9971910112359551,2.48830606206288,3.1954321077639807
Cntnap_het,OFT-0452-00,slow,80,4.188318825385675,0.9971910112359551,0.9971910112359551,2.3331215364560722,3.015559903632035
Cntnap_het,OFT-0452-00,medium,81,4.508834130300796,0.9971910112359551,0.9971910112359551,2.4209221778581496,3.129452372902237
Cntnap_het,OFT-0454-00,medium,82,4.646685442042328,0.9971910112359551,0.9971910112359551,2.4526276193778758,3.149514591201185
Cntnap_het,OFT-0454-00,slow,83,4.696808067112233,0.9971910112359551,0.9971910112359551,2.6444749756010024,3.2953124283400808
Cntnap_het,OFT-0454-00,fast,84,4.182279379073067,0.9971910112359551,0.9971910112359551,2.318681550646613,2.9327143042458714
Cntnap_het,OFT-0492-00,slow,85,4.241044385248424,0.9971910112359551,0.9971910112359551,2.3511805108310497,3.0404229673040644
Cntnap_het,OFT-0492-00,medium,86,4.453831203953122,0.9971910112359551,0.9971910112359551,2.2694157622187654,3.0153685046506986
Cntnap_het,OFT-0492-00,fast,87,4.545901745196267,0.9971910112359551,0.9971910112359551,2.406302525329565,3.1390660583580883
Cntnap_het,OFT-0493-00,slow,88,4.484760212787127,0.9971910112359551,0.9971910112359551,2.638503598063527,3.2473952446180494
Cntnap_het,OFT-0493-00,fast,89,4.46935576819976,0.9971910112359551,0.9971910112359551,2.2548826547039074,2.9779394898897698
Cntnap_het,OFT-0493-00,medium,90,4.733155254218897,0.9971910112359551,0.9971910112359551,2.6127014542711664,3.295413027500227
Cntnap_het,OFT-0494-00,slow,91,4.317888232035264,0.9971910112359551,0.9971910112359551,2.3109177234557863,2.994074438608755
Cntnap_het,OFT-0494-00,medium,92,4.316339065551936,0.9971910112359551,0.9971910112359551,2.252176373456988,2.9415451150574734
Cntnap_het,OFT-0494-00,fast,93,4.4190446964867505,0.9971910112359551,0.9971910112359551,2.3358138813024447,3.068551163395592
Cntnap_het,OFT-0496-00,medium,94,4.47868038455584,0.9971910112359551,0.9971910112359551,2.521102320684277,3.2046282618156674
Cntnap_het,OFT-0496-00,fast,95,4.474169552615527,0.9971910112359551,0.9971910112359551,2.360813992608354,3.0895872045325583
Cntnap_het,OFT-0496-00,slow,96,3.8161005918120243,1.050561797752809,1.050561797752809,2.290233219336321,2.8546464660462427
Cntnap_het,OFT-0498-00,fast,97,4.409702706256529,0.9971910112359551,0.9971910112359551,2.462891432486554,3.0610956724385145
Cntnap_het,OFT-0498-00,medium,98,4.203265235770568,0.9971910112359551,0.9971910112359551,2.2970897531784122,2.972461812053966
Cntnap_het,OFT-0498-00,slow,99,4.04599510235445,1.050561797752809,1.050561797752809,2.3301243866101946,3.010827582592978
Cntnap_het,OFT-0499-00,fast,100,4.4710743169821185,0.9971910112359551,0.9971910112359551,2.2508049476330307,2.9779170872371084
Cntnap_het,OFT-0499-00,medium,101,4.600161694694413,0.9971910112359551,0.9971910112359551,2.538411739215484,3.2000197958049217
Cntnap_het,OFT-0499-00,slow,102,4.127116524066448,1.050561797752809,1.050561797752809,2.47578037104861,3.109193080165197
Cntnap_het,OFT-0500-00,fast,103,4.608618579179117,0.9971910112359551,0.9971910112359551,2.4281039680871634,3.1380787432767865
Cntnap_het,OFT-0500-00,medium,104,4.474281452818373,0.9971910112359551,0.9971910112359551,2.377425166692688,3.0449689695355904
Cntnap_het,OFT-0500-00,slow,105,4.287000935484259,0.9971910112359551,0.9971910112359551,2.5377575638737393,3.166240439526642
Cntnap_het,OFT-0501-00,medium,106,4.622833619415686,0.9971910112359551,0.9971910112359551,2.3573850352119217,3.1223773344316443
Cntnap_het,OFT-0501-00,fast,107,4.7004950303683914,0.9971910112359551,0.9971910112359551,2.573381552927864,3.2618186486425067
Cntnap_het,OFT-0501-00,slow,108,4.089938970770047,0.9971910112359551,0.9971910112359551,2.4693195044082237,3.03117413873639
Cntnap_het,OFT-0502-00,fast,109,4.498801498470699,0.9971910112359551,0.9971910112359551,2.311308910864353,3.0550794723089756
Cntnap_het,OFT-0502-00,medium,110,4.436786815437343,0.9971910112359551,0.9971910112359551,2.436051305532165,3.0788804027734487
Cntnap_het,OFT-0502-00,slow,111,4.1208389520237,0.9971910112359551,0.9971910112359551,2.353360091187791,3.031595539122133
Cntnap_het,OFT-0503-00,fast,112,4.549294787513215,0.9971910112359551,0.9971910112359551,2.5665208612278456,3.2331699996682963
Cntnap_het,OFT-0503-00,slow,113,3.905662639643804,1.050561797752809,1.050561797752809,2.2952263765253353,2.8772303284471503
Cntnap_het,OFT-0503-00,medium,114,4.3825509740116,0.9971910112359551,0.9971910112359551,2.426139640120662,3.063629159003719
Cntnap_het,OFT-0505-00,slow,115,4.22280237571826,0.9971910112359551,0.9971910112359551,2.5394089213786257,3.184285337540093
Cntnap_het,OFT-0505-00,fast,116,4.733039048296328,0.9971910112359551,0.9971910112359551,2.56308154441016,3.2285877159966136
Cntnap_het,OFT-0505-00,medium,117,4.4618011587272415,0.9971910112359551,0.9971910112359551,2.4830204013643637,3.17270318248732
