rank,n_features,n_delays,delay_interval,n_transitions,dataset,group,line,genotype,state_space,subject,speed_condition,n_bouts,n_frames,n_est_strides,mean_speed,median_speed,speed_min,speed_max,stride_frequency,henrici,tgmax,log_tgmax,resolvent_peak_frequency,resolvent_peak_gain,gain_h1,qfactor_h1,gain_h2,qfactor_h2,gain_h3,qfactor_h3,gain_h4,qfactor_h4,gain_h5,qfactor_h5,harmonic_entropy,h1_concentration,spectral_decay_rate,io_frequency,io_gain_mean,io_gain_max,io_1_from_1,io_1_from_2,io_1_from_3,io_1_from_4,io_2_from_1,io_2_from_2,io_2_from_3,io_2_from_4,io_3_from_1,io_3_from_2,io_3_from_3,io_3_from_4,io_4_from_1,io_4_from_2,io_4_from_3,io_4_from_4,participation_ratio,qfactor_median,model_index,speed_bin
40,4,26,1,33432,new_preds,new_preds,new_preds,preds,body_ap,OFT-0202-00,fast,68,35200,334.0,5.771746710744231,5.586149874271367,5.021320682782315,7.7128816954944,1.0,0.7559965533091563,55.1595347699017,1.7416205945647882,1.0,87356.72014259161,87356.72014259161,84.21052631578969,455.5701843349362,0.8699198042680433,184.95703064281201,0.8602921408728375,93.51626029631663,0.8658008658008676,55.29627852805864,0.8380034567642646,0.0609583515628598,627.3974774958714,-1.6313513730531504,1.0,21817.22888722382,23247.027210946584,21988.972792361055,21988.972792360768,20316.57134110562,20316.57134110562,21988.97279236106,21988.972792360764,20316.57134110562,20316.57134110562,23247.027210946584,23247.027210946257,21716.34420448233,21716.34420448233,23247.027210946584,23247.027210946257,21716.344204482324,21716.344204482335,1.6662855544469508,0.8658008658008676,1631,fast
40,4,26,1,24458,new_preds,new_preds,new_preds,preds,body_ap,OFT-0202-00,medium,67,26200,234.0,4.653681072536606,4.678129364663818,4.259645773686034,5.014746239777322,1.0,0.6807160662774084,40.03454314908316,1.6024348769554835,1.0,59004.03470442138,59004.03470442138,68.08510638297837,384.26186651364884,0.8389041814130286,175.80617874422686,0.8691715708465362,81.3752733467504,0.8867336335296171,43.794404631562884,0.8505209440782531,0.0753504253114957,458.85140024443797,-1.5963962893165249,1.0,14730.847308408134,15775.958397604149,15182.23121038586,15182.231210385784,13634.533576428901,13634.533576428566,15182.231210385866,15182.231210385788,13634.533576428903,13634.533576428568,15775.958397604149,15775.958397604067,14330.66604921405,14330.666049213696,15775.958397604145,15775.958397604061,14330.666049214049,14330.666049213687,1.7178965844691105,0.8691715708465362,1632,medium
40,4,26,1,15658,new_preds,new_preds,new_preds,preds,body_ap,OFT-0202-00,slow,67,17400,160.0,3.5803983560956905,3.6590797633756593,2.7306044408132024,4.250983258571503,1.0,0.7060554215204526,49.21045835775758,1.6920574101736419,1.0,36912.736398205314,36912.736398205314,32.000000000000114,486.0080694248966,0.8218826248876324,241.81788916781508,0.8435111150162544,125.20813503200327,0.8838558210191977,68.06220739128048,0.8583690987124515,0.14255308952927762,201.14506309835443,-1.394802745217189,1.0,9227.233918598671,9570.955500693311,8683.487946462807,8683.487946462723,9413.918924919206,9413.91892491906,8683.48794646281,8683.487946462725,9413.918924919211,9413.918924919066,9240.573302319592,9240.573302319503,9570.955500693306,9570.955500693159,9240.573302319595,9240.573302319504,9570.955500693311,9570.955500693162,1.7557153741631844,0.8583690987124515,1633,slow
40,4,26,1,18222,new_preds,new_preds,new_preds,preds,body_ap,OFT-0203-00,medium,53,19600,175.0,4.618354077152147,4.577548561974882,4.264875211196764,5.113868932809239,1.0,0.7210436479637818,42.72745477891024,1.6307070232080982,1.0,64139.925480994,64139.925480994,60.377358490565506,476.86880886926275,0.8512902367650962,197.4278490391501,0.8719346049046314,91.72658395549729,0.8762322015334079,52.93104822979453,0.7757575757575815,0.08128214453841341,443.6378499663625,-1.5848093623980244,1.0,15720.302888454076,19171.550601397365,18596.77387065722,18596.773870657464,12374.04721030668,12374.047210306617,18596.773870657227,18596.773870657467,12374.047210306682,12374.04721030662,19171.550601397106,19171.55060139736,12738.839871455097,12738.839871455042,19171.55060139711,19171.550601397365,12738.839871455102,12738.839871455046,1.6955066626440507,0.8719346049046314,1634,medium
40,4,26,1,19896,new_preds,new_preds,new_preds,preds,body_ap,OFT-0203-00,fast,54,21300,193.0,5.938017083746005,5.77216459925471,5.148394809109647,8.784959878069118,1.0,0.630697732216061,30.1907177503754,1.4798734380089227,1.0,37021.631387742505,37021.631387742505,57.14285714285655,273.9576092893905,0.854016546570589,111.31325485619934,0.8646311807619554,55.629508945351205,0.8613148509521585,33.686510709759716,0.8051529790660282,0.08175800940660147,443.52484102576784,-1.5598579929593337,1.0,9244.48841875052,9981.126790263503,8526.514717047896,8526.514717047892,9155.63879563273,9155.63879563274,8526.514717047898,8526.514717047894,9155.63879563273,9155.638795632742,9314.673372057954,9314.673372057943,9981.126790263486,9981.1267902635,9314.673372057952,9314.673372057943,9981.126790263486,9981.126790263503,1.7115855100454445,0.8613148509521585,1635,fast
40,4,26,1,11496,new_preds,new_preds,new_preds,preds,body_ap,OFT-0203-00,slow,54,12900,118.0,3.677466367946212,3.7808284639471683,2.338849044799582,4.225455229464042,1.0,0.7593762021296483,54.53158345726416,1.7366481086673409,1.0,48803.846524749715,48803.846524749715,35.555555555555614,609.6713354515526,0.8036162732295323,288.5613014693606,0.889630247428412,116.98341895763191,0.8885186727752339,64.06682216319838,0.8246572518297137,0.1277898778350903,240.68293367678322,-1.4922163363166274,1.0,12199.850248608187,12735.413057293632,12013.770168513438,12013.770168513196,11751.091956649741,11751.09195664969,12013.770168513438,12013.770168513201,11751.091956649745,11751.09195664969,12735.413057293632,12735.413057293372,12299.125811976233,12299.125811976173,12735.413057293628,12735.413057293372,12299.125811976231,12299.125811976177,1.6785329496543986,0.8885186727752339,1636,slow
40,4,26,1,23876,new_preds,new_preds,new_preds,preds,body_ap,OFT-0204-00,fast,74,25800,240.0,5.914494088630972,5.686893694068681,4.848940175045745,8.546405973925483,1.0,0.7176749692863881,16.72025513052401,1.2232428999530807,1.0,12437.595160378705,12437.595160378705,29.629629629629676,146.0471791067472,0.8001000125015622,79.76096902648146,0.8133525374904679,48.337184942643724,0.8173690932311648,33.15072893039128,0.7421150278293195,0.1434070126827329,194.18851521274027,-1.2960557229594674,1.0,3109.817172096463,3175.7386261673446,3067.8888870887868,3067.888887088786,3034.6462583272964,3034.6462583272837,3067.888887088789,3067.888887088788,3034.6462583272983,3034.646258327285,3160.994916802437,3160.9949168024355,3175.7386261673423,3175.738626167328,3160.9949168024377,3160.994916802437,3175.7386261673446,3175.7386261673305,1.7600236902943305,0.8133525374904679,1637,fast
40,4,26,1,16702,new_preds,new_preds,new_preds,preds,body_ap,OFT-0204-00,medium,73,18600,170.0,4.369356621324537,4.328788351767054,4.017727061113709,4.8150585615235215,1.0,0.7207135240852294,48.413278659481485,1.6849644950661062,1.0,60440.10686404479,60440.10686404479,47.76119402985062,485.86993625524,0.8544726301735642,204.89312586655558,0.8719346049046314,93.70377973319911,0.8831240513315869,51.91773430601937,0.8368200836820137,0.08687923492863506,404.82741602861705,-1.5765297942543826,1.0,14912.147220845362,17829.162883785997,16841.079600491477,16841.079600491455,12275.450810650274,12275.450810650154,16841.07960049147,16841.07960049146,12275.450810650273,12275.450810650154,17829.162883785997,17829.162883785983,12702.895588453835,12702.895588453717,17829.162883785997,17829.16288378598,12702.895588453839,12702.895588453719,1.7540257696037405,0.8719346049046314,1638,medium
40,4,26,1,11102,new_preds,new_preds,new_preds,preds,body_ap,OFT-0204-00,slow,73,13000,124.0,3.5755440979980286,3.604360049444739,2.6421341782103998,4.0162048483169945,1.0,0.6749407102515563,47.86924927410331,1.6800566165633999,1.0,19576.56345414468,19576.56345414468,15.311004784688919,478.7621778754133,0.8346374543557636,224.59698079301285,0.8428446005267771,118.82643041126187,0.8779149519890277,66.10116188248273,0.8591526606884012,0.2282420147174876,114.00832217871235,-1.277534424311903,1.0,4893.685693600184,5283.725838158698,4617.9264751678065,4617.926475167848,4858.558689684941,4858.558689684951,4617.926475167805,4617.9264751678475,4858.558689684938,4858.558689684949,4814.5317713892455,4814.531771389294,5283.725838158686,5283.725838158698,4814.5317713892455,4814.531771389291,5283.725838158685,5283.725838158697,1.8085488769069096,0.8591526606884012,1639,slow
40,4,26,1,24492,new_preds,new_preds,new_preds,preds,body_ap,OFT-0205-00,fast,58,26000,241.0,5.24732455693527,5.0476429084891,4.675721064798565,7.020132123617234,1.0,0.6948385508172511,35.92812572527961,1.5554345618080438,1.0,35261.365080986914,35261.365080986914,47.76119402985012,277.4788883729955,0.8660351826792955,107.26245869604223,0.832393999826584,62.67231536111755,0.8195671660904111,42.64872472748109,0.7680491551459352,0.08790615874138205,414.99881677103116,-1.4922916638137174,1.0,8670.594706887383,10651.311299772406,6966.457452324553,6966.457452324545,9823.54279071324,9823.542790713256,6966.457452324555,6966.4574523245465,9823.54279071324,9823.542790713258,7241.067284739349,7241.067284739339,10651.311299772382,10651.311299772406,7241.067284739349,7241.067284739339,10651.31129977238,10651.311299772404,1.6262871594484076,0.832393999826584,1640,fast
40,4,26,1,9992,new_preds,new_preds,new_preds,preds,body_ap,OFT-0205-00,slow,58,11500,105.0,3.367624780776623,3.4464218209233497,2.6247050736893183,3.8364589134350044,1.0,0.6878617414656665,29.553976584595148,1.4706159248976103,1.0,11437.918596769625,11437.918596769625,15.165876777251164,254.80195306582837,0.8408881881487315,105.00617753278736,0.8769525897506159,51.28713581588236,0.805082080634005,35.97323541616152,0.7202340760747304,0.2021170611906929,146.3647849252916,-1.3126874844352352,1.0,2770.0619825233794,3494.0573867538706,2100.167505834838,2100.1675058348756,3494.0573867538665,3494.0573867538697,2100.1675058348374,2100.167505834875,3494.057386753866,3494.0573867538706,2016.8282938109899,2016.8282938110294,3469.1947436937826,3469.194743693785,2016.8282938109899,2016.8282938110292,3469.194743693782,3469.1947436937844,2.043775832403354,0.8408881881487315,1641,slow
40,4,26,1,17292,new_preds,new_preds,new_preds,preds,body_ap,OFT-0205-00,medium,58,18800,168.0,4.225499034016201,4.213773785209288,3.8513818889456872,4.6319140972821735,1.0,0.7212530170319561,43.02050880133179,1.6336755424601856,1.0,66502.9253640992,66502.9253640992,64.0,392.6221209056913,0.8523105606605398,158.98078002636515,0.874715261958997,71.12272514854067,0.8923591745677649,36.884960138825925,0.8613264427217966,0.06552114410676024,578.0261827263267,-1.6702835381744368,1.0,16604.68374283368,17874.701811953448,15469.718297228283,15469.718297228235,16937.99158620371,16937.991586204058,15469.71829722829,15469.718297228235,16937.99158620372,16937.99158620407,16136.323275949351,16136.323275949297,17874.701811953073,17874.701811953448,16136.323275949351,16136.323275949297,17874.701811953077,17874.701811953448,1.7082818673124627,0.874715261958997,1642,medium
40,4,26,1,13686,new_preds,new_preds,new_preds,preds,body_ap,OFT-0206-00,fast,39,14700,134.0,4.952767030483,4.959511349406164,4.32183860439971,5.892096561192683,1.0,0.7715875833831988,40.216797365098806,1.6044074829179886,1.0,73185.12155468462,73185.12155468462,82.05128205128193,403.75386493662853,0.8543585636096641,168.24298917754143,0.8636977058029681,85.25099953964946,0.8550434201736827,52.34378801572667,0.8496627900801923,0.06481728905663244,577.4111009498783,-1.6041033914410083,1.0,18254.289065671586,19958.448719936532,18755.430968436664,18755.43096843665,16518.633737357675,16518.63373735757,18755.430968436667,18755.43096843665,16518.63373735768,16518.63373735757,19958.448719936532,19958.448719936514,17784.6428369556,17784.64283695549,19958.44871993652,19958.448719936503,17784.642836955598,17784.64283695548,1.6629495443651676,0.8550434201736827,1643,fast
40,4,26,1,5786,new_preds,new_preds,new_preds,preds,body_ap,OFT-0206-00,slow,39,6800,68.0,3.2324940337414776,3.2301964114235857,2.566043828792478,3.6440566806686197,1.0,0.7457538876310197,47.414561841475155,1.6759117415933782,1.0,18615.40385414157,18615.40385414157,14.883720930232544,415.8183703676072,0.7203962179198553,260.9981304236921,0.8592141770339203,122.78827487524877,0.89186176142698,64.76577192509133,0.8486262861992203,0.234181235066088,97.00918842938985,-1.2541721882324968,1.0,4613.352912002632,5411.733704977233,3822.170696636934,3822.170696636938,5054.402639120841,5054.40263912073,3822.1706966369334,3822.170696636936,5054.40263912084,5054.40263912073,4165.1046072756335,4165.104607275636,5411.733704977233,5411.733704977114,4165.1046072756335,4165.104607275637,5411.733704977233,5411.733704977113,1.7462165815663742,0.8592141770339203,1644,slow
40,4,26,1,9186,new_preds,new_preds,new_preds,preds,body_ap,OFT-0206-00,medium,39,10200,91.0,3.9473505220035565,3.9291782718345276,3.6731372927163073,4.27814224838771,1.0,0.7583900999272162,52.58831282512519,1.7208892376989489,1.0,68192.73060125827,68192.73060125827,49.99999999999996,521.4180301321692,0.7477509054796114,280.8278265817612,0.9015777610818926,104.34197444139389,0.8897539274294466,56.76880014790491,0.8466504391999206,0.08867807782890512,354.0917819627233,-1.5791091094740475,1.0,17041.14164178335,17847.16977028519,16962.92652393843,16962.926523938302,16252.959701471318,16252.959701471622,16962.926523938433,16962.926523938295,16252.959701471318,16252.959701471624,17847.16977028519,17847.169770285043,17101.51057143828,17101.51057143861,17847.169770285185,17847.169770285043,17101.51057143828,17101.510571438605,1.6343874612315132,0.8897539274294466,1645,medium
40,4,26,1,13538,new_preds,new_preds,new_preds,preds,body_ap,OFT-0207-00,fast,37,14500,131.0,5.650463839970159,5.477173355920722,5.102749727312603,7.1809355860188475,1.0,0.7254169333435552,46.24908110199156,1.6651031083983174,1.0,138958.24014628664,138958.24014628664,123.0769230769257,472.05704356098653,0.8541305218203651,184.38572125318223,0.8697227758651922,92.17243303611943,0.8422715009541377,59.56166339992081,0.8057206163762771,0.04187029442333812,1004.911538431265,-1.7143271939977025,1.0,34733.27588028261,35524.56886498456,34021.16885765707,34021.16885765694,34007.14973367505,34007.149733674545,34021.168857657045,34021.16885765693,34007.14973367503,34007.14973367453,35524.56886498456,35524.56886498445,35380.21606481439,35380.216064813874,35524.56886498455,35524.568864984445,35380.21606481437,35380.21606481387,1.6192461623612335,0.8541305218203651,1646,fast
40,4,26,1,6738,new_preds,new_preds,new_preds,preds,body_ap,OFT-0207-00,slow,37,7700,70.0,3.618547910414053,3.7169008638619685,2.759328702696083,4.126257253377994,1.0,0.7017862222775166,34.057923909648,1.5322181708707394,1.0,23307.579929351432,23307.579929351432,26.89075630252098,291.5280256706722,0.8635811631358784,101.86780108452743,0.8795235913879975,48.22091581729706,0.8599838753023399,29.785980610040706,0.61519532451554,0.1178924088468805,310.58403870022164,-1.5124335423105857,1.0,5715.133160346061,7102.976540306293,4408.127459027274,4408.127459027237,6552.1476860055245,6552.1476860054545,4408.127459027274,4408.127459027237,6552.14768600553,6552.147686005457,4797.280956045263,4797.280956045222,7102.976540306293,7102.976540306216,4797.280956045263,4797.280956045222,7102.976540306292,7102.976540306213,1.8192126906538268,0.8635811631358784,1647,slow
40,4,26,1,11064,new_preds,new_preds,new_preds,preds,body_ap,OFT-0207-00,medium,36,12000,111.0,4.635479914624375,4.7074238519532265,4.176387619546133,5.031455168206559,1.0,0.7407610517140706,55.56579756762817,1.744807552405252,1.0,108578.96838612812,108578.96838612812,91.42857142857198,507.2855516954117,0.8212498395996402,252.16079643927102,0.8761522314502137,111.97855623872398,0.8831849858552419,62.29904599588742,0.8334635620149035,0.05866281784010546,596.3594299138741,-1.6437340460266034,1.0,26535.470256220207,33082.361063918404,31319.510509455016,31319.510509454958,20090.112956406094,20090.11295640596,31319.510509455027,31319.510509454958,20090.112956406098,20090.112956405967,33082.361063918404,33082.36106391833,21649.89649510153,21649.896495101373,33082.36106391839,33082.36106391834,21649.896495101526,21649.89649510137,1.6555374312107058,0.8761522314502137,1648,medium
40,4,26,1,13648,new_preds,new_preds,new_preds,preds,body_ap,OFT-0208-00,medium,52,15000,139.0,4.2225359238868165,4.217467766276828,3.88614716781513,4.556689076264136,1.0,0.7484342647335684,38.036497097971576,1.580200514546404,1.0,40271.54120994402,40271.54120994402,42.105263157895045,336.36549697098644,0.8687389710872804,104.78739704691912,0.8942710759198874,46.533267044709135,0.8417176300388002,30.308303258968824,0.725491974245041,0.08058976707150933,532.267571672282,-1.6361988110440024,1.0,9465.419257185733,13636.909229243498,5745.605150744646,5745.605150744685,12046.644152347402,12046.644152347413,5745.605150744646,5745.605150744685,12046.6441523474,12046.644152347413,6432.518496407348,6432.518496407391,13636.909229243485,13636.909229243494,6432.518496407348,6432.518496407389,13636.909229243485,13636.909229243498,1.6739608889381488,0.8687389710872804,1649,medium
40,4,26,1,6622,new_preds,new_preds,new_preds,preds,body_ap,OFT-0208-00,slow,53,8000,78.0,3.4147449163040453,3.498598421830444,2.5884282661477105,3.831745889108217,1.0,0.6855849813055372,26.59684037695888,1.4248300468432697,1.0,7658.3309330713955,7658.3309330713955,12.549019607843134,283.7014496595639,0.7878862489228112,157.0251917960384,0.8446243181418258,81.1788034042829,0.8764121876069856,46.83777681688916,0.7725736359246799,0.3333564650282319,64.30060861599743,-1.144498682212339,1.0,1914.0633505893236,2163.1947014110438,1671.2198626872316,1671.2198626872193,1909.0195044351356,1909.0195044351424,1671.219862687232,1671.2198626872191,1909.019504435135,1909.019504435143,1912.8193338238978,1912.8193338238827,2163.1947014110356,2163.1947014110438,1912.8193338238973,1912.8193338238825,2163.194701411036,2163.1947014110433,1.847984799886748,0.8446243181418258,1650,slow
40,4,26,1,16122,new_preds,new_preds,new_preds,preds,body_ap,OFT-0208-00,fast,53,17500,156.0,5.233502416402695,5.105442573665367,4.600371722950657,6.828224185835411,1.0,0.7104439178465889,42.499410355909376,1.6283829046161638,1.0,70966.3286020414,70966.3286020414,65.30612244897885,439.8593327918994,0.8276218802534586,204.4537040088276,0.8520457974616129,106.34772649973644,0.8723505758876865,60.40553928667678,0.8618832148243963,0.07476298557534566,456.66667933876147,-1.5557500789133596,1.0,17641.920390599225,20385.17971803691,15082.751625502271,15082.75162550211,17917.034158688482,17917.034158688435,15082.751625502271,15082.751625502102,17917.034158688482,17917.03415868843,17182.716060169467,17182.71606016928,20385.1797180369,20385.17971803684,17182.716060169474,17182.716060169285,20385.17971803691,20385.179718036852,1.6457028130362807,0.8618832148243963,1651,fast
