group,metric,n_models,n_subjects,mean,sem,ci_low,ci_high
TSC_neg,cross_gain,195,65,0.8920276147387937,0.009082415463833295,0.8731935885629857,0.909287927858655
TSC_neg,angle_angle_coupling,195,65,0.893604824770013,0.009041039315785612,0.8747226511442553,0.9105257319640716
TSC_neg,radius_radius_coupling,195,65,NaN,NaN,NaN,NaN
TSC_neg,radius_to_angle_coupling,195,65,0.8920276147387937,0.009082415463833295,0.8731935885629857,0.909287927858655
TSC_neg,angle_to_radius_coupling,195,65,NaN,NaN,NaN,NaN
TSC_neg,angle_radius_cross_coupling,195,65,0.8920276147387937,0.009082415463833295,0.8731935885629857,0.909287927858655
TSC_neg,angle_selectivity,195,65,1.0018697501479692,0.0014299728916081168,0.9991059068484143,1.004555396955757
TSC_het,diagonal_dominance,186,62,1.00278673867491,0.002182532779141624,0.9989193767789805,1.0073963197317448
TSC_het,fore_hind_coupling,186,62,0.8918567986965149,0.009894530685927471,0.8707970764808937,0.9097932870703239
TSC_het,left_right_coupling,186,62,0.893412580615956,0.009495061803406233,0.873668334340994,0.9108347832456033
TSC_het,cross_gain,186,62,0.8928939866428087,0.009610806853399224,0.8728397819356325,0.9104358481980376
TSC_het,angle_angle_coupling,186,62,0.8949683625353962,0.009259837408585802,0.875240469563782,0.9120262756719647
TSC_het,radius_radius_coupling,186,62,NaN,NaN,NaN,NaN
TSC_het,radius_to_angle_coupling,186,62,0.8928939866428087,0.009610806853399224,0.8728397819356325,0.9104358481980376
TSC_het,angle_to_radius_coupling,186,62,NaN,NaN,NaN,NaN
TSC_het,angle_radius_cross_coupling,186,62,0.8928939866428087,0.009610806853399224,0.8728397819356325,0.9104358481980376
TSC_het,angle_selectivity,186,62,1.00278673867491,0.002182532779141624,0.9989193767789805,1.0073963197317448
TSC_hom,diagonal_dominance,105,35,1.007766327869746,0.0019564100572606272,1.004138910810664,1.0117061937343768
TSC_hom,fore_hind_coupling,105,35,0.8487659121181482,0.01411438756069718,0.822144597922381,0.8777268158704027
TSC_hom,left_right_coupling,105,35,0.8534283567456191,0.013731851684298253,0.8274911972032005,0.8811631863624048
TSC_hom,cross_gain,105,35,0.8518742085364621,0.013849522362046814,0.8255728017591025,0.8798520038688117
TSC_hom,angle_angle_coupling,105,35,0.8580908013730895,0.013440924482792582,0.8330027681130105,0.8855842482653121
TSC_hom,radius_radius_coupling,105,35,NaN,NaN,NaN,NaN
TSC_hom,radius_to_angle_coupling,105,35,0.8518742085364621,0.013849522362046814,0.8255728017591025,0.8798520038688117
TSC_hom,angle_to_radius_coupling,105,35,NaN,NaN,NaN,NaN
TSC_hom,angle_radius_cross_coupling,105,35,0.8518742085364621,0.013849522362046814,0.8255728017591025,0.8798520038688117
TSC_hom,angle_selectivity,105,35,1.007766327869746,0.0019564100572606272,1.004138910810664,1.0117061937343768
new_preds,diagonal_dominance,1122,374,1.0006329179506648,0.0005830790063385191,0.9994748007854565,1.0018581995074625
new_preds,fore_hind_coupling,1122,374,0.8853632490027395,0.0037120050838936615,0.8778030114956363,0.8924236414301161
new_preds,left_right_coupling,1122,374,0.8856954488382641,0.0036654796615704353,0.8782880061229128,0.8928703088318513
new_preds,cross_gain,1122,374,0.8855847155597558,0.0036770843640640816,0.878188556115316,0.8927142939383391
new_preds,angle_angle_coupling,1122,374,0.8860276486737885,0.0036544969416863553,0.878554779203607,0.893359466203157
new_preds,radius_radius_coupling,1122,374,NaN,NaN,NaN,NaN
new_preds,radius_to_angle_coupling,1122,374,0.8855847155597558,0.0036770843640640816,0.878188556115316,0.8927142939383391
new_preds,angle_to_radius_coupling,1122,374,NaN,NaN,NaN,NaN
new_preds,angle_radius_cross_coupling,1122,374,0.8855847155597558,0.0036770843640640816,0.878188556115316,0.8927142939383391
new_preds,angle_selectivity,1122,374,1.0006329179506648,0.0005830790063385191,0.9994748007854565,1.0018581995074625
