group,metric,n_models,n_subjects,mean,sem,ci_low,ci_high
Cntnap_neg,diagonal_dominance,169,57,1.8625386988705954,0.03623969813033409,1.793056802412273,1.9382536402477843
Cntnap_neg,fore_hind_coupling,169,57,0.24175933441250597,0.005020686643771668,0.2318838889521791,0.25143557880668355
Cntnap_neg,left_right_coupling,169,57,0.24260030788078696,0.005055886842085507,0.23253412999242662,0.2521270013361863
Cntnap_neg,cross_gain,169,57,0.22210003266720274,0.005435463845252983,0.21160795031786114,0.23270081674854648
Cntnap_neg,angle_angle_coupling,169,57,0.0030915705113678258,0.00037444836057515566,0.002396672081909682,0.003861110152911909
Cntnap_neg,radius_radius_coupling,169,57,0.7791459743075138,0.011458454542282387,0.7573563073512912,0.8017522141325176
Cntnap_neg,radius_to_angle_coupling,169,57,0.011649765786209774,0.0002627413588705066,0.011169466832612242,0.012201255061726729
Cntnap_neg,angle_to_radius_coupling,169,57,0.18575583098169832,0.017996595337563114,0.1516637836699332,0.2204630902407856
Cntnap_neg,angle_radius_cross_coupling,169,57,0.09870279838395406,0.009002188719963574,0.08168467864288148,0.116249222223659
Cntnap_neg,angle_selectivity,169,57,0.030096517103674666,0.001646087577314095,0.027609495670488884,0.033974641228031816
Cntnap_het,diagonal_dominance,216,72,1.880748311097072,0.031078778906480236,1.81630520621614,1.9380697328162901
Cntnap_het,fore_hind_coupling,216,72,0.24378113272566418,0.004810540662314002,0.23531836934379824,0.25410374091479593
Cntnap_het,left_right_coupling,216,72,0.24388709112078927,0.004832985479000842,0.23522313791814686,0.2541820989711423
Cntnap_het,cross_gain,216,72,0.22269203854170472,0.0051343616108780726,0.2134099014248633,0.2336550412074662
Cntnap_het,angle_angle_coupling,216,72,0.0027650933111344816,0.00029361292649522294,0.0022541826208001985,0.003442655100803444
Cntnap_het,radius_radius_coupling,216,72,0.7939150901485571,0.009641412468604922,0.7726781693146169,0.8110146851261981
Cntnap_het,radius_to_angle_coupling,216,72,0.011471041991195077,0.00020478008809609027,0.011090050233370745,0.011884981839334294
Cntnap_het,angle_to_radius_coupling,216,72,0.1761805208673989,0.015761491375147842,0.14692541822089356,0.2096042677871379
Cntnap_het,angle_radius_cross_coupling,216,72,0.09382578142929697,0.007898452367360902,0.07912530240190933,0.11070966502556852
Cntnap_het,angle_selectivity,216,72,0.02788155897024671,0.0007733981477875044,0.026679362301121154,0.02969244327541185
Cntnap_hom,diagonal_dominance,111,37,1.7055316987701241,0.05062836758525508,1.6079991611689608,1.8065339853232534
Cntnap_hom,fore_hind_coupling,111,37,0.26299189706880033,0.0072885814549611535,0.24890121887055516,0.27747370371156604
Cntnap_hom,left_right_coupling,111,37,0.2633791931084355,0.007216022358649115,0.24939807556635288,0.2776726563887527
Cntnap_hom,cross_gain,111,37,0.24512282398281957,0.007871487846662525,0.22964475101245868,0.26063865964690514
Cntnap_hom,angle_angle_coupling,111,37,0.004271141241910792,0.00045911260358819046,0.003408738539595791,0.00520015453163517
Cntnap_hom,radius_radius_coupling,111,37,0.7854267523891322,0.013539684944013482,0.7574839115039567,0.8101385416258361
Cntnap_hom,radius_to_angle_coupling,111,37,0.01193259566648413,0.0003063791629049138,0.011339853809302596,0.01253835936669767
Cntnap_hom,angle_to_radius_coupling,111,37,0.2585731558592827,0.02559357589008127,0.20863407985511814,0.3084432613262339
Cntnap_hom,angle_radius_cross_coupling,111,37,0.13525287576288342,0.012799830022368971,0.11036155798895537,0.16011100460745575
Cntnap_hom,angle_selectivity,111,37,0.032157135280407624,0.003380160266491493,0.027955115476798666,0.040567662036235554
TSC_neg,diagonal_dominance,195,65,1.9364154187974618,0.03406800423559153,1.8641514309256755,2.000145494240432
TSC_neg,fore_hind_coupling,195,65,0.2291012208617148,0.005004612423009909,0.22017542027155307,0.23890263751548643
TSC_neg,left_right_coupling,195,65,0.22978759008643593,0.005035694606103655,0.22078192920865958,0.23978353979511868
TSC_neg,cross_gain,195,65,0.20768842596244041,0.005437576204326373,0.19799718386034798,0.21862348296821077
TSC_neg,angle_angle_coupling,195,65,0.002291065788644095,0.00028977163152308147,0.0017687687978940438,0.002900144092676139
TSC_neg,radius_radius_coupling,195,65,0.7697140173660535,0.009412442439640154,0.7509776386516477,0.7877728510247519
TSC_neg,radius_to_angle_coupling,195,65,0.012064755125338575,0.00023445391695061272,0.011589333028494828,0.012518437233843169
TSC_neg,angle_to_radius_coupling,195,65,0.13898956891545572,0.017003227088837124,0.10952952386197881,0.17546516660950587
TSC_neg,angle_radius_cross_coupling,195,65,0.07552716202039714,0.008509081946103104,0.06081143248995497,0.09378321028571843
TSC_neg,angle_selectivity,195,65,0.028903499572877744,0.001561728215934178,0.026999099966955084,0.032657138694066466
TSC_het,diagonal_dominance,185,62,1.9699203607909064,0.028268633901095085,1.9162423846438585,2.0253327959476737
TSC_het,fore_hind_coupling,185,62,0.22548011169944027,0.004088153845796871,0.21783627005294048,0.23332864035144202
TSC_het,left_right_coupling,185,62,0.22610510187230146,0.0041182219378033645,0.21832172428902685,0.2341544770677714
TSC_het,cross_gain,185,62,0.20327811967576048,0.004335077009100115,0.1950182366072214,0.2117013455062067
