group,subject,speed_bin,mean_speed,model_index,diagonal_dominance,self_gain,cross_gain,fore_hind_coupling,left_right_coupling,angle_angle_coupling,radius_radius_coupling,radius_to_angle_coupling,angle_to_radius_coupling,angle_radius_cross_coupling,angle_selectivity
Cntnap_het,OFT-0366-00,slow,3.6715534214145067,1,1.7608143569159367,0.3765263749633829,0.21383649757539927,0.2335649926978481,0.2349305955830866,0.0028330997639300862,0.7408133466717851,0.009239845606100597,0.18380463695377336,0.09652224127993697,0.029351781789996333
Cntnap_het,OFT-0366-00,medium,4.8048167758336,2,2.193225323432631,0.3900868544622634,0.17785990809723826,0.20266465960325647,0.20357286169019595,0.0005884773079912285,0.7605678838049191,0.009315755863128189,0.047080988595426976,0.028198372229277582,0.020869194264349376
Cntnap_het,OFT-0366-00,fast,5.959631436855622,3,1.3153067412346284,0.45559827580434187,0.3463817689983776,0.3572761843948553,0.3575823954807135,0.006642301200280638,0.8625507761522501,0.01023287837580546,0.5607093736681563,0.2854711260219809,0.023267856517892427
Cntnap_het,OFT-0371-00,fast,5.161759489967794,4,2.030540257106425,0.4220897130033416,0.20787064502962918,0.23321598957360687,0.2340797565371796,0.0011968187835158413,0.8321971768166219,0.010492943422750851,0.09470517508248438,0.05259905925261762,0.022753615758941182
Cntnap_het,OFT-0371-00,medium,4.128509727204975,5,2.0944962911962413,0.41863340394409726,0.1998730700568588,0.228032477728226,0.22668757474835172,0.0009675907736474385,0.8287252922313026,0.011893100046599523,0.06728646411950472,0.03958978208305212,0.024440416762527516
Cntnap_het,OFT-0371-00,slow,3.289942548505617,6,2.02710932412089,0.42002758349854835,0.20720519534914797,0.22961559434394035,0.2337438997925309,0.0016193609871294104,0.8134241872786415,0.012200465042199385,0.10798796216332157,0.06009421360276048,0.026947036828434735
Cntnap_het,OFT-0376-00,fast,5.284647439102435,7,1.7451201257120743,0.4529483714157225,0.2595513997816641,0.28204261553825555,0.28291536668865924,0.0032688569243705455,0.8864273658885498,0.012312287932841936,0.23289557419792314,0.12260393106538255,0.02666192589393664
Cntnap_het,OFT-0376-00,medium,4.139253419760537,8,1.6767414339963027,0.4495576785946774,0.26811389608427166,0.29161634773957756,0.28857202741288346,0.0038844571108793842,0.8744513539770674,0.012167185418842773,0.2726744790855002,0.14242083225217148,0.027274500853930787
Cntnap_het,OFT-0376-00,slow,3.4325803351992286,9,2.0400209223967054,0.38756603452950983,0.18998140179571316,0.21140858370782595,0.2125116092569853,0.0012873121354977945,0.7556451739896235,0.010843074584163758,0.09094236284046582,0.05089271871231479,0.025294623043714437
Cntnap_het,OFT-0385-00,medium,4.312903759250761,10,1.2536550065154355,0.2224106201300006,0.17740974907298965,0.18062776629680283,0.18006237075651915,0.004063596875848627,0.423273317921273,0.005691819296535455,0.2991106977268067,0.15240125851167108,0.026663801306715796
Cntnap_het,OFT-0385-00,fast,5.696205808083579,11,1.6688094332954462,0.3987008180595805,0.2389133295299359,0.25536176614014716,0.2584781719193577,0.0030744510916154407,0.7828458954042995,0.00976916071120071,0.23985755517745036,0.12481335794432553,0.024632388249556075
Cntnap_het,OFT-0385-00,slow,3.45139588004772,12,2.160456151957995,0.42100813887746336,0.19487002246998109,0.21510390886051717,0.21793183285557857,0.0018377725752568308,0.7873989669450928,0.012121499827427693,0.09119090873588831,0.051656204281658,0.035576996041681366
Cntnap_het,OFT-0391-00,slow,4.002190822819037,13,1.8749585552545336,0.3636475985455962,0.19394967292822612,0.2120703114649679,0.21422330617495555,0.0023248993222065445,0.6990810564379257,0.009847293874586872,0.14939440488687067,0.07962084938072878,0.02919962974885391
Cntnap_het,OFT-0391-00,fast,6.400359851640582,14,1.558962762965554,0.4384048247814479,0.2812157129061168,0.29491390822687935,0.29767761384510805,0.004632940184167374,0.8292315543765524,0.01077510228851894,0.3588178107128939,0.18479645650070642,0.025070503362977982
Cntnap_het,OFT-0391-00,medium,5.132219518303372,15,1.923450714831101,0.3825279954495347,0.19887590178421838,0.21922767816687794,0.21935490284859266,0.001762869046415733,0.7426313449394332,0.009960543762184462,0.1329748962214983,0.07146771999184139,0.024666647356554522
Cntnap_het,OFT-0403-00,medium,5.352716545081615,16,1.894261673623857,0.4383204384695742,0.23139381669008596,0.25445267823213913,0.25489337760366637,0.002298492404793872,0.8559897693100553,0.01224578956152567,0.158504526373713,0.08537515796761934,0.02692226239470775
Cntnap_het,OFT-0403-00,fast,6.931911195797311,17,1.2414604154833018,0.31965834562356304,0.25748573344492803,0.26546585856573257,0.26584356214236365,0.0055118190438922954,0.6353204228906151,0.008431430391205795,0.4117655675433162,0.21009849896726102,0.02623445227350808
Cntnap_het,OFT-0403-00,slow,3.934405225908293,18,1.8338033172437473,0.3817091126608575,0.20815160986543307,0.22292942237437297,0.22722541282958658,0.0029256102048720893,0.7282025620350884,0.010967383845032501,0.17728963477445137,0.09412850930974194,0.03108102132208419
Cntnap_het,OFT-0407-00,fast,6.463094240586081,19,1.9444020690240673,0.3998528804310196,0.2056431058169535,0.22675746512392164,0.22846168608965473,0.0016605916314299026,0.7815418334336797,0.010057361696097356,0.12641752381364016,0.06823744275486876,0.024335490375793998
Cntnap_het,OFT-0407-00,medium,5.006324230998246,20,1.981454793045235,0.3951308875219685,0.19941453567795225,0.2237126051224977,0.22412297299924988,0.0013419479040802339,0.7918782140797537,0.011729466940420671,0.09056668970956261,0.05114807832499164,0.026236526337384217
Cntnap_het,OFT-0407-00,slow,3.688162400732196,21,1.9864365156330013,0.4359086921649678,0.21944254887303075,0.24057971366058445,0.23827977318093085,0.003164722279803262,0.8041397003669682,0.012571621801323601,0.16612722268999616,0.08934942224565988,0.03541961660481792
Cntnap_het,OFT-0419-00,fast,6.183588122814384,22,1.3417227144685284,0.4634835418176836,0.3454391409042178,0.35950470758006553,0.35887415588985205,0.007301061694736971,0.9119883202425083,0.013145958817392051,0.5083434233189668,0.2607446910681794,0.028000806707998874
Cntnap_het,OFT-0419-00,slow,3.683297395252901,23,1.982138020413383,0.3792323763836287,0.19132490900131074,0.21087995072725138,0.2131441555227229,0.0017128045139719317,0.7490713472002922,0.012852170663327877,0.09561704731881003,0.05423460899106895,0.031581393243823086
Cntnap_het,OFT-0419-00,medium,4.87777135927766,24,1.7312675470121202,0.3199327590669162,0.18479683259763457,0.19710121334789016,0.19978746748179377,0.0029001458189938023,0.6082650340653234,0.00950148058302333,0.18608863315783855,0.09779505687043094,0.029655341607257482
Cntnap_het,OFT-0420-00,medium,5.132194665462224,25,1.1911079891106644,0.3731958209250146,0.31331820820348927,0.3205033996611282,0.31999429406809354,0.008708303155503524,0.7302398433939638,0.011940664906951257,0.5323228277183012,0.2721317463126262,0.032000320703117764
Cntnap_het,OFT-0420-00,fast,6.260797074478718,26,1.652915144906948,0.43632047129296314,0.2639702785937787,0.2854307830662308,0.283734280861203,0.0037663662393680577,0.8648312705583663,0.01240962445378112,0.26104894947319185,0.1367292869634865,0.027546155787193306
Cntnap_het,OFT-0420-00,slow,3.9066779180322464,27,1.6365762082904944,0.3995213262041779,0.24412020911724164,0.26219309833476157,0.26138556951898817,0.0058357938107120935,0.7600175951535527,0.014753301632827467,0.2735747044153425,0.14416400302408497,0.04048024255914376
Cntnap_het,OFT-0421-00,slow,4.022858713819175,28,2.178696727653782,0.4491567418722971,0.20615845067890187,0.2329705276227737,0.2322940308933347,0.0012068453881449851,0.850783188945384,0.012390550562196566,0.08175236341657965,0.04707145698938811,0.025638581538214526
Cntnap_het,OFT-0421-00,fast,6.9874842935870145,29,1.6283534979963317,0.41609205180068237,0.25552931369796444,0.27251820652722425,0.27425895037911197,0.003753102111167476,0.8061908559221299,0.010530721723973827,0.28192394408594523,0.14622733290495954,0.025666214630385174
Cntnap_het,OFT-0421-00,medium,5.215540767397663,30,2.107306424549868,0.3888278635011122,0.18451415464372625,0.2078402716159207,0.20924019391475512,0.0008411501537550557,0.7660185671684486,0.010152644847261435,0.06320111083413267,0.03667687784069705,0.022934071907879428
Cntnap_het,OFT-0423-00,slow,4.1453204133125725,31,2.0623807324799026,0.3438199511084793,0.1667102226537261,0.18778405379147353,0.1903285217204826,0.0006723251005710238,0.6924863551974484,0.008706868235098732,0.05353020630916296,0.031118537272130847,0.021605292520389285
Cntnap_het,OFT-0423-00,fast,6.382885990207444,32,1.901866824657379,0.4634356652080772,0.24367408863739187,0.26674736671943233,0.2691935832426504,0.0022185277990471562,0.8876332247750442,0.010582266424652107,0.18414312383616654,0.09736269513040932,0.022786220082297647
Cntnap_het,OFT-0423-00,medium,5.252575215329125,33,2.1777067860823256,0.3499016261785218,0.1606743517606388,0.18033625679175805,0.18191977546548227,0.0006774974702051535,0.6753829825963902,0.008554113136255998,0.05269645104864551,0.030625282092450752,0.022122162602778415
Cntnap_het,OFT-0425-00,slow,3.8980379621323373,34,2.1544385671112014,0.3912190431333218,0.1815874674291091,0.2041072284063501,0.20336257765286458,0.0009978103939455537,0.7452730042709967,0.009880108359730539,0.07501473454386993,0.042447421451800235,0.02350697309325572
Cntnap_het,OFT-0425-00,fast,6.543154315224564,35,1.6411940603653057,0.42967737469437123,0.2618077807317505,0.2796557814128121,0.28149144598823295,0.003415031369931458,0.8389820819606874,0.010238786290315664,0.27853002028737767,0.14438440328884666,0.02365235643284513
Cntnap_het,OFT-0425-00,medium,5.182227487089433,36,2.0776574058818187,0.37282547509284997,0.1794451164265034,0.20336023722614088,0.2022838831406818,0.0007661532551537383,0.7437350910539249,0.009402942943975477,0.06056645778613304,0.03498470036505426,0.02189966605856766
Cntnap_het,OFT-0428-00,slow,4.498116564997399,37,2.0225328407415026,0.3936847657169592,0.19464938110603244,0.2208576092363248,0.21892122393012847,0.0014241082622828125,0.7841855789060033,0.012077524148708262,0.0804280054125991,0.04625276478065368,0.03078968941719306
Cntnap_het,OFT-0428-00,medium,5.967852191618131,38,1.5185304770843076,0.3877737243769679,0.25536117333747727,0.27250347062751124,0.2518949189938261,0.015625634952073295,0.5996974463842805,0.012788758473007486,0.4595391290602929,0.23616394376665018,0.06616435473957336
Cntnap_het,OFT-0428-00,fast,7.450343367944017,39,1.281336997905688,0.3089639121818814,0.24112619294289864,0.2390979653574345,0.23980293718407836,0.010347955244658716,0.49247357303517036,0.009268996252529664,0.48633310685872727,0.24780105155562845,0.04175912563605776
Cntnap_het,OFT-0430-00,fast,6.704227047811408,40,1.0980414687993614,0.38453388899509666,0.35019978745935715,0.35178418938699896,0.35314506905821963,0.009398573863269387,0.7445840737453596,0.010848263560697645,0.6531352894359722,0.33199177649833495,0.028309658637934738
Cntnap_het,OFT-0430-00,medium,5.101135340324016,41,1.870677010627053,0.37143490635001625,0.1985564072471874,0.215043731503251,0.21763146363472546,0.0026087239120303886,0.7044710312973288,0.011128546343594533,0.16245657698721042,0.08679256166540247,0.03005699868713849
Cntnap_het,OFT-0430-00,slow,4.055772357560256,42,1.7214878063183419,0.4740138452426771,0.2753512650527722,0.2978355375626858,0.2952089409885521,0.004836132885932247,0.896395318770833,0.014471748767456048,0.28503314988181994,0.149752449324638,0.0322941822170022
Cntnap_het,OFT-0431-00,medium,4.461372284712724,43,2.0094020199676605,0.4175748682733776,0.20781051483171997,0.2324194634459253,0.23206589475591483,0.0017269479490428963,0.8143850204591543,0.013187141806207399,0.10682512583330421,0.06000613381975581,0.02877952367720004
Cntnap_het,OFT-0431-00,slow,3.5723888320909802,44,2.124696096117792,0.41613808105037464,0.1958576955126594,0.22156089126765188,0.21965364961383266,0.001375526669694243,0.800673245273274,0.014138310099290922,0.07738389277723616,0.04576110143826354,0.030058862799663393
Cntnap_het,OFT-0431-00,fast,5.761619919586888,45,1.793407105497669,0.4331561229235636,0.24152693585060997,0.26421189203323237,0.2644749316567546,0.0034245664664915047,0.8478310538347983,0.012715789808825708,0.1979509268288011,0.10533335831881341,0.03251169924845972
Cntnap_het,OFT-0432-00,fast,5.646220193478613,46,2.0528395639220447,0.47083936237156454,0.22936003896573592,0.25676671175632815,0.25754560985962804,0.001434527903300935,0.9188252916229572,0.012645146042826058,0.10527485199677375,0.058959999019799904,0.024330527936732037
Cntnap_het,OFT-0432-00,slow,3.6735014645036976,47,1.3844778099931514,0.4069481463955336,0.2939361999579803,0.3052249682995859,0.30752006421630806,0.00686842493811353,0.7962927438865871,0.01315996890971662,0.41592963531628063,0.21454480211299862,0.03201394240488753
Cntnap_het,OFT-0432-00,medium,4.5557286452492605,48,2.0246991132934897,0.39871083110666866,0.19692349766385936,0.21773972701418848,0.21628390669254643,0.0019009956170384877,0.7474529101245759,0.011204933831500327,0.12802881780372752,0.06961687581761392,0.027306534438845256
Cntnap_het,OFT-0434-00,medium,5.008872565352931,49,1.603016180066369,0.4146884823481938,0.25869263673372567,0.27211758002542163,0.2762574914852216,0.004155389400620865,0.7893507060452768,0.010696437243324598,0.30856593705291424,0.1596311871481194,0.026031187732539637
