group,speed_bin,n_models,n_subjects,n_bouts,mean_speed_mean,mean_speed_sem,mean_speed_median,henrici_mean,henrici_sem,henrici_median,log_tgmax_mean,log_tgmax_sem,log_tgmax_median,participation_ratio_mean,participation_ratio_sem,participation_ratio_median,rank_mean,rank_sem,rank_median,stride_frequency_mean,stride_frequency_sem,stride_frequency_median,resolvent_peak_gain_mean,resolvent_peak_gain_sem,resolvent_peak_gain_median,qfactor_median_mean,qfactor_median_sem,qfactor_median_median,harmonic_entropy_mean,harmonic_entropy_sem,harmonic_entropy_median,h1_concentration_mean,h1_concentration_sem,h1_concentration_median,spectral_decay_rate_mean,spectral_decay_rate_sem,spectral_decay_rate_median,io_gain_max_mean,io_gain_max_sem,io_gain_max_median
TSC_het,fast,62,62,3119,5.044907048708248,0.07011084908995131,4.986602601320012,0.08443214551641279,0.001358467905905575,0.08333698334532305,1.175594715479277,0.012963982072576378,1.1910987844410041,2.4256753513491116,0.01895043269555809,2.4013804171043036,40.0,0.0,40.0,0.9959677419354839,0.004032258064516129,1.0,50544.13648848382,13955.543089051125,21595.334971916123,7.631623332311346,0.8906312948104382,6.444555512412547,0.3415971058458938,0.028508574201394396,0.3059448030176106,310.15910293786015,132.60186805616985,109.7287316493351,-1.4431850722692412,0.035957034037710806,-1.475587579162716,15679.438461945467,4595.970757678944,6444.140579678953
TSC_het,medium,62,62,3075,4.133040820495121,0.05050546158253441,4.124571441954298,0.08730334920845188,0.002552596352623649,0.08665038002274593,1.1396680641177321,0.014775089209974458,1.1498844350271369,2.570978614773169,0.01969630872644435,2.5454799516391504,40.0,0.0,40.0,1.0,0.0,1.0,38967.59473860477,13621.156482769522,15653.207431826051,10.303677977503193,1.2784487377958718,8.673679261914533,0.47071187638825696,0.029177156172974804,0.44588119192192427,160.9691434716333,77.94015285578995,58.17108946975514,-1.4196676590339647,0.033860333769284344,-1.409969582309862,11899.118148307067,3917.6658951645422,4891.303809150262
TSC_hom,medium,35,35,2205,3.5726022015855983,0.06315479949870852,3.605067342243509,0.08227409089648373,0.0012887163421007159,0.08175823316034476,1.0202631450798654,0.020660977339267833,1.0085854089372759,2.9395434948619346,0.03359217499124353,2.9165043564241486,40.0,0.0,40.0,1.0,0.0,1.0,28160.22867345406,8379.549504868392,12531.019945460937,14.462440726197565,1.6760725437809258,12.723658051689858,0.6636737293363032,0.042142041305760526,0.7549159899302653,47.3163616276624,10.078946905398437,26.543928862235397,-1.3983945912327995,0.03550418275784728,-1.4067328494796756,6179.773112416217,1711.738076024939,3679.2330386207077
TSC_hom,fast,35,35,2227,4.26612750712112,0.09814169975745976,4.249700467992802,0.08252750447230929,0.0012809539294128308,0.08325235258403747,1.0590604061956348,0.021255119063290976,1.061047235863884,2.7838997749584964,0.03423853070229329,2.735751569255859,40.0,0.0,40.0,0.9785714285714285,0.012002400720240081,1.0,36555.91356661401,8814.30825582178,13744.12363556642,15.158487692681629,2.318695517158573,12.903225806451617,0.6707632660246712,0.05527979860915699,0.6742372856319989,85.99162544408735,25.08592844264093,27.635906974557667,-1.4616084746238591,0.05792615017928951,-1.4651416563163395,10170.267786934157,2928.5974049701276,3856.2109742840717
TSC_hom,slow,35,35,2217,3.047054021695886,0.03875963732858423,3.0618132752339253,0.07929133261611215,0.0015183102193767012,0.07879431319169607,0.9510601512292567,0.020138056068753928,0.9342709288164325,3.11934660584693,0.047607531894407994,3.096431947064134,40.0,0.0,40.0,1.0,0.0,1.0,16396.870227672705,4074.157513272551,7403.590935595705,14.145348443523957,1.538290972234763,11.627906976744434,0.8064210700441189,0.043500033620140995,0.822940918914833,25.06170547151615,5.366185128100568,13.671368621421626,-1.2473387749998066,0.04602560771445112,-1.284865280533313,4096.756044040608,791.2380250544691,2540.0863692303624
TSC_neg,fast,65,65,3469,4.992462067860088,0.08907528660432139,5.008737435122246,0.08333124837851244,0.0011556067557853174,0.0825262736863562,1.1871145899145839,0.015033251534779076,1.2151202126768843,2.4610763877260413,0.014321517789591003,2.4542954429961745,40.0,0.0,40.0,0.9961538461538462,0.003846153846153846,1.0,26410.46747738092,2316.6170008939553,20904.54381418356,8.052295719329411,0.9922511671007691,5.992509363295868,0.4048059591607797,0.028050252292838966,0.35206625296032495,131.23044702552724,16.48494928112975,78.8211015799464,-1.4562323639183066,0.02714239558422789,-1.449424655287874,7925.953898022544,754.9262058713769,6533.027537585679
TSC_neg,slow,65,65,3445,3.33337231939245,0.038297932515695,3.2926859075206787,0.09362673992978107,0.006995266830753806,0.08448982179804869,1.056261005230782,0.028499177775571937,1.112652927265446,2.7842431086473733,0.029398179124893443,2.7594237860361925,40.0,0.0,40.0,1.0,0.0,1.0,41149.19120848696,18465.867219218344,12845.764144524584,8.794008388779336,1.22579207441056,5.871559633027525,0.5972241383904375,0.03275229124150242,0.563075904252474,109.31675541780858,48.41200918216972,39.52621092923359,-1.3325455353366038,0.04202850657523059,-1.3530566172574725,11263.234020963817,5459.49938279414,3760.632929394557
TSC_neg,medium,65,65,3419,4.066221035611664,0.06014221251909407,4.092125021624827,0.08351160203154095,0.0008574425895188618,0.08357739245391617,1.1430095186542668,0.014252212347623281,1.1571293236192473,2.6292917422419038,0.020174287811272208,2.6054543313462792,40.0,0.0,40.0,1.0,0.0,1.0,21258.128341422438,2555.825705821484,15431.004264660718,8.980460340760017,1.2880574810693413,6.274509803921567,0.49869793440786053,0.023805967474020445,0.49048085991356305,81.3820267148699,10.505574214430526,49.657461280435975,-1.3908363906719932,0.024080000693878983,-1.384583433385907,6515.398030505462,778.7183362119323,4757.106367835525
new_preds,fast,374,374,21639,5.231998284514048,0.02629158768538754,5.165624254903985,0.08173576455937664,0.0005289152646074468,0.08178742927208817,1.2143373764128707,0.003344804641917815,1.2225574299833224,2.4205549112779443,0.003662308603992739,2.4181527299728067,40.0,0.0,40.0,0.9544531448943213,0.004828057469552556,1.0,36430.41288782181,3608.1840630958995,22694.84656087472,5.742660393724183,0.32145481242647306,0.9844770025867423,0.5184972516559253,0.02048794102216931,0.3722073195982875,166.2352911238136,21.11981623609719,110.03272376341303,-1.4020571322567708,0.02193424608288827,-1.540630928308139,8372.638160345363,885.8918418130736,5903.400452546835
new_preds,medium,374,374,21387,4.234463175840165,0.0185776744908289,4.191145800630784,0.08365299682369753,0.0006213846427683112,0.08464742451750168,1.1843065891628273,0.003682840248821161,1.1940914629778703,2.582942615224906,0.005634619716843158,2.5704517345901756,40.0,0.0,40.0,0.9979946524064172,0.0011546798117341292,1.0,28175.493780765253,3481.8670131423787,16547.658229589328,7.615505019430304,0.31702824086238485,7.263374966168525,0.41321766042687,0.009288379219687977,0.4026504911232521,142.61339119584935,22.142623288649883,76.92361359988533,-1.4689376276576542,0.010857370735452766,-1.4726097383637806,8584.644133591068,1091.1442862166232,5014.689715584498
new_preds,slow,374,374,21517,3.43337224371132,0.01202933747301759,3.4092371947277718,0.08328166901621921,0.0004929871929784676,0.08436443922719113,1.1446055516191793,0.004229061729955961,1.1512167409543013,2.7834069734703544,0.009019049238139277,2.770666019238015,40.0,0.0,40.0,1.0,0.0,1.0,38154.18593938687,13045.056044827823,12985.8569130775,8.943352554812053,0.4117659076916387,7.373311035013664,0.5304190138645757,0.011815064806425175,0.5293599236411193,92.43790467550485,11.146540857383775,44.08375715126327,-1.410995978748418,0.01240648228112903,-1.4255973308640462,8127.759365197846,1090.6092835008628,4047.5695637426325
