group,subject,speed_bin,same_mean_gain,same_peak_gain,same_peak_lag_fraction,same_phase_selectivity,fore_homologs_mean_gain,fore_homologs_peak_gain,fore_homologs_peak_lag_fraction,fore_homologs_phase_selectivity,hind_homologs_mean_gain,hind_homologs_peak_gain,hind_homologs_peak_lag_fraction,hind_homologs_phase_selectivity,ipsilateral_mean_gain,ipsilateral_peak_gain,ipsilateral_peak_lag_fraction,ipsilateral_phase_selectivity,diagonal_mean_gain,diagonal_peak_gain,diagonal_peak_lag_fraction,diagonal_phase_selectivity,all_cross_mean_gain,all_cross_peak_gain,all_cross_peak_lag_fraction,all_cross_phase_selectivity,self_to_cross_ratio,n_models
Cntnap_het,OFT-0403-00,fast,0.09181586804768332,0.14070973975840986,-0.040000000000000036,0.15300796330247832,0.111702467993125,0.16581387970984773,0.010000000000000009,0.1524513413588461,0.07267380346563232,0.1421696273670104,-0.040000000000000036,0.15601542467223498,0.09198874391188663,0.14118798158325496,-0.040000000000000036,0.15235006354478844,0.09228612041530598,0.14074121311255633,-0.040000000000000036,0.1535042453752486,0.09215433335219042,0.14083043905065196,-0.040000000000000036,0.15294468436983685,0.9963271905704796,1
Cntnap_het,OFT-0403-00,slow,0.05842729267975183,0.11822539024638876,0.010000000000000009,0.10817487122054355,0.0660823419922053,0.12072060402348064,-0.010000000000000009,0.13663672285090378,0.04928322577180893,0.10303505230141949,0.010000000000000009,0.08774880335429175,0.056261342506072905,0.1000215835273243,0.010000000000000009,0.12220054258537824,0.05381118612769071,0.09741572776165762,0.010000000000000009,0.11811305447957893,0.055918437505256914,0.10160243725027958,0.010000000000000009,0.11864677581571231,1.044866331865211,1
Cntnap_het,OFT-0407-00,fast,0.05809436404180308,0.11736293821895054,0.010000000000000009,0.12247934862161547,0.061367376350059996,0.13374266002615048,0.010000000000000009,0.12732237939503793,0.053571817323323216,0.09290562632157545,0.010000000000000009,0.12454030580106831,0.056759801220132376,0.10854709824920179,0.010000000000000009,0.1314768259325166,0.055883719575482944,0.10704438022005816,0.010000000000000009,0.13185787817929165,0.05670437254410232,0.10963854054770765,0.010000000000000009,0.12891226225627245,1.024512950859648,1
Cntnap_het,OFT-0407-00,medium,0.05254366513249969,0.10660431509548687,-0.040000000000000036,0.1396437655586321,0.053455945430150066,0.11189012852776895,-0.040000000000000036,0.13513848103812226,0.05208334831291118,0.10352870467617387,-0.040000000000000036,0.14800439102956253,0.052655206918387286,0.10774004720475022,-0.040000000000000036,0.13989653141231098,0.052551891566928535,0.10667818560829001,-0.040000000000000036,0.1406666645855876,0.05265891511894882,0.1073758831383372,-0.040000000000000036,0.14003454141904886,0.9978113869951784,1
Cntnap_het,OFT-0407-00,slow,0.0552529698528152,0.11006176494599257,0.010000000000000009,0.1413879051105757,0.057413336460176836,0.1230149046394052,0.010000000000000009,0.11449484075438524,0.04234624069356453,0.09435512656433613,-0.010000000000000009,0.16968570175267483,0.05109634561545537,0.09750463427368383,0.010000000000000009,0.13700135055693646,0.049194726373193914,0.08793895228949339,0.010000000000000009,0.13783452695660878,0.05005695352183999,0.09257143991558432,0.010000000000000009,0.1374635313420293,1.103802088728955,1
Cntnap_het,OFT-0419-00,fast,0.08964304909408706,0.14386826599248181,0.010000000000000009,0.14095797406805055,0.09370624701824275,0.13932174522919138,-0.040000000000000036,0.14997821338655237,0.0843018603353525,0.14331214590153737,0.010000000000000009,0.13364926629597781,0.08944083014295932,0.14102629143143514,0.010000000000000009,0.1418032935656136,0.08871913420898264,0.140126595771424,-0.040000000000000036,0.14437476614393283,0.08905467267624655,0.14046030945877983,-0.040000000000000036,0.14271795959369635,1.0066069123624712,1
Cntnap_het,OFT-0419-00,slow,0.038835586751088544,0.0739962470818539,-0.040000000000000036,0.14244884648475536,0.046510187440637826,0.10133176120482483,-0.040000000000000036,0.15889230204358665,0.03219598462993131,0.05446109713178274,-0.010000000000000009,0.12809312805167444,0.038610137180313704,0.07070711969957152,-0.040000000000000036,0.13756217361842976,0.03658768382057136,0.06844836611305063,-0.040000000000000036,0.13758366367262026,0.03818363567872321,0.07205965554262812,-0.040000000000000036,0.1400541801946685,1.0170740962922138,1
Cntnap_het,OFT-0419-00,medium,0.04495281466906076,0.08806770258645885,0.010000000000000009,0.10553383060072193,0.05214777127127004,0.11960227540207,0.010000000000000009,0.07114766545748506,0.03540261367994549,0.07596251688481223,-0.010000000000000009,0.16614424958974536,0.04254431711460224,0.07662725696503367,0.010000000000000009,0.1147226480443956,0.0421005991641342,0.07538581437703026,0.010000000000000009,0.11695642638764402,0.04280670291811472,0.07801645226572192,0.010000000000000009,0.11359456367860056,1.050134946273516,1
Cntnap_het,OFT-0420-00,medium,0.10383765705157273,0.16049682917638544,-0.040000000000000036,0.14544828817920294,0.10505957286043928,0.14409261194926193,0.010000000000000009,0.14217367776755413,0.09963974502813486,0.1794804890610152,-0.040000000000000036,0.15363351647155113,0.1026638297315911,0.15916941246977406,-0.040000000000000036,0.14656185318242754,0.10306218114920183,0.1572673962649802,-0.040000000000000036,0.1446531889219908,0.1026918899416933,0.15854580295821558,-0.040000000000000036,0.1460324215578748,1.0111573281057538,1
Cntnap_het,OFT-0420-00,fast,0.057849217472604374,0.10394357988344582,0.010000000000000009,0.11975432814294477,0.059941346769406705,0.10767353561910675,-0.010000000000000009,0.1488035036875888,0.054322551514534585,0.11748201098920918,0.010000000000000009,0.08714185835280289,0.0578897735020462,0.10261128273550073,0.010000000000000009,0.12166993244660675,0.057197307605498196,0.10169356843051411,0.010000000000000009,0.12036436304569054,0.057406343416505023,0.10231655833498045,0.010000000000000009,0.12026944114618943,1.0077147233170058,1
