group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
Cntnap_het,OFT-0366-00,slow,1,4.076263062099591,0.9971910112359551,0.9971910112359551,2.584283485705771,3.1336651684226116
Cntnap_het,OFT-0366-00,medium,2,4.098429920876433,0.9971910112359551,0.9971910112359551,2.5123593535453406,3.1502222517388465
Cntnap_het,OFT-0366-00,fast,3,4.306052215944648,0.9971910112359551,0.9971910112359551,2.534639583250554,3.215169409071851
Cntnap_het,OFT-0371-00,fast,4,4.518156656331857,0.9971910112359551,0.9971910112359551,2.5587440514712347,3.132811081496439
Cntnap_het,OFT-0371-00,medium,5,4.221817877341572,0.9971910112359551,0.9971910112359551,2.562784049251513,3.1742823116370937
Cntnap_het,OFT-0371-00,slow,6,4.365747580567386,1.103932584269663,1.103932584269663,2.6209519128040952,3.204381360453477
Cntnap_het,OFT-0376-00,fast,7,4.329599646716647,0.9971910112359551,0.9971910112359551,2.6004646453546263,3.279193876813395
Cntnap_het,OFT-0376-00,medium,8,4.23622730722152,0.9971910112359551,0.9971910112359551,2.585510143710668,3.1823754424576327
Cntnap_het,OFT-0376-00,slow,9,3.9408753400178145,0.9971910112359551,0.9971910112359551,2.6294412282235333,3.1115434774388637
Cntnap_het,OFT-0385-00,medium,10,4.313306863282555,1.050561797752809,1.050561797752809,2.6350494306651338,3.2398472219103507
Cntnap_het,OFT-0385-00,fast,11,4.326901070518771,0.9971910112359551,0.9971910112359551,2.554712647529275,3.2138051161902332
Cntnap_het,OFT-0385-00,slow,12,4.756437013147486,1.9578651685393258,1.9578651685393258,2.549680126307117,3.0689362999465373
Cntnap_het,OFT-0391-00,slow,13,4.213940180093962,0.9971910112359551,0.9971910112359551,2.611717445530821,3.182389249654738
Cntnap_het,OFT-0391-00,fast,14,4.391561226259569,0.9971910112359551,0.9971910112359551,2.4886593690962853,3.176759806887779
Cntnap_het,OFT-0391-00,medium,15,4.431064505336113,0.9971910112359551,0.9971910112359551,2.558873329583434,3.202061014257554
