group,metric,n_models,n_subjects,mean,sem,ci_low,ci_high
Cntnap_hom,left_right_coupling,111,37,0.2053530208402781,0.0060306942580327155,0.19396268317884904,0.21750427847251622
Cntnap_hom,cross_gain,111,37,0.1871170675368252,0.006475278413818071,0.17532507797199487,0.20079614993667705
Cntnap_hom,angle_angle_coupling,111,37,0.004869183654200798,0.0009011631797142789,0.003301458919358851,0.0067335456084301115
Cntnap_hom,radius_radius_coupling,111,37,0.7031587012545415,0.011349588391421292,0.6812059866028556,0.7260810544292569
Cntnap_hom,radius_to_angle_coupling,111,37,0.012445757495898338,0.0003210714883520898,0.011820213009774753,0.01304795000415453
Cntnap_hom,angle_to_radius_coupling,111,37,0.12736860535938013,0.02121146735591476,0.09014826253621484,0.17308694890335152
Cntnap_hom,angle_radius_cross_coupling,111,37,0.06990718142763923,0.010642826463186553,0.05124855371336453,0.0925947109149076
Cntnap_hom,angle_selectivity,111,37,0.06622555761062618,0.010335181538109613,0.048930603849629016,0.0878648181853656
TSC_neg,diagonal_dominance,195,65,1.6786601119768814,0.06289669532538313,1.5522621581538862,1.7945587578182716
TSC_neg,fore_hind_coupling,195,65,0.228366193925347,0.00559106412480306,0.21768617445572858,0.23969225226787438
TSC_neg,left_right_coupling,195,65,0.23029515607880943,0.0055456103259341775,0.21962891035456947,0.24146134682777332
TSC_neg,cross_gain,195,65,0.21620993687662057,0.00595354401848484,0.20502467607899982,0.2282145477777887
TSC_neg,angle_angle_coupling,195,65,0.008065945763122938,0.0006804372457505434,0.006799405594387079,0.009374439785815954
TSC_neg,radius_radius_coupling,195,65,0.6365093586814267,0.01824946393072022,0.5987173649266093,0.667551671077584
TSC_neg,radius_to_angle_coupling,195,65,0.010879417039641648,0.00033747944103809825,0.010182546222367191,0.011483131427565003
TSC_neg,angle_to_radius_coupling,195,65,0.2749856043669278,0.023228977448334753,0.23383190924764613,0.32134487785015176
TSC_neg,angle_radius_cross_coupling,195,65,0.1429325107032847,0.01155026256408737,0.12230119777789056,0.16593919371051655
TSC_neg,angle_selectivity,195,65,0.06043792309496169,0.00496147495769893,0.05143051885600742,0.0706430965379296
TSC_het,diagonal_dominance,189,63,1.6037638126229425,0.0669173221138693,1.4726882881108903,1.7342273023004793
TSC_het,fore_hind_coupling,189,63,0.23082481439323502,0.00640266887016004,0.21837929910137663,0.24344634482670924
TSC_het,left_right_coupling,189,63,0.23212282814905844,0.006444602393553692,0.22003936060415402,0.24533859170008618
TSC_het,cross_gain,189,63,0.218570518376165,0.006846928613848613,0.20565270239255415,0.232390907457295
TSC_het,angle_angle_coupling,189,63,0.007887101750639551,0.000771280140999632,0.006418458524183429,0.009416475756449034
TSC_het,radius_radius_coupling,189,63,0.626583292346326,0.020762844784074082,0.5849542158951919,0.6638459168999572
TSC_het,radius_to_angle_coupling,189,63,0.010366207249594446,0.00037137362431129226,0.009623180527818305,0.011069019999738399
TSC_het,angle_to_radius_coupling,189,63,0.28853743882566685,0.025576401379898826,0.24004764572817977,0.33515732367169604
TSC_het,angle_radius_cross_coupling,189,63,0.1494518230376306,0.012712649533909371,0.1253055182825125,0.17259723227061607
TSC_het,angle_selectivity,189,63,0.054452949889954874,0.004180191187719566,0.04684849503659906,0.06327147788378076
TSC_hom,diagonal_dominance,105,35,1.8803759566245926,0.10396423744503223,1.6795800069555316,2.088123432302834
TSC_hom,fore_hind_coupling,105,35,0.21407997597792225,0.007298605261890465,0.20063780850647167,0.22877975616452623
TSC_hom,left_right_coupling,105,35,0.21421190999030212,0.007477924543551702,0.2001112184847237,0.2289706179822089
TSC_hom,cross_gain,105,35,0.20228591321829034,0.008328704492230334,0.18637104260148465,0.21914749950289147
TSC_hom,angle_angle_coupling,105,35,0.007222604889353142,0.0011267772988806544,0.005096352716636388,0.009411335777087193
TSC_hom,radius_radius_coupling,105,35,0.6094281102992953,0.02572354000716675,0.55205013225436,0.6585636227147599
TSC_hom,radius_to_angle_coupling,105,35,0.009419208857561865,0.0003646375153763113,0.008673812422213153,0.010115546107590394
TSC_hom,angle_to_radius_coupling,105,35,0.2623859284636108,0.03563627640237077,0.19285691444339795,0.33092300758182536
TSC_hom,angle_radius_cross_coupling,105,35,0.13590256866058636,0.017732039049467723,0.10117445464930712,0.16980443595945818
TSC_hom,angle_selectivity,105,35,0.0549589363383862,0.009106945056953876,0.03967235252588694,0.07475491845472855
new_preds,diagonal_dominance,1122,374,1.9365795677127007,0.022047707445447883,1.8952931173929737,1.9801891410455712
new_preds,fore_hind_coupling,1122,374,0.21187197080623518,0.0019999476883206255,0.20815629842054822,0.21598122983098375
new_preds,left_right_coupling,1122,374,0.2176280165003662,0.0019656599479613446,0.21393029919743692,0.22155430944180232
new_preds,cross_gain,1122,374,0.197087703860487,0.002137309128285051,0.19320772013046397,0.20132464692149465
new_preds,angle_angle_coupling,1122,374,0.0060910578700456835,0.0002652395302361568,0.005598272123272855,0.00661535869365902
new_preds,radius_radius_coupling,1122,374,0.6826232122145798,0.0049641590428629,0.6718758325606169,0.6918333273828319
new_preds,radius_to_angle_coupling,1122,374,0.012686531259517657,0.00010353146149066221,0.012479743865728327,0.012893146560162336
new_preds,angle_to_radius_coupling,1122,374,0.17277393056213372,0.007712893463223185,0.1587539138823458,0.18789707833200003
new_preds,angle_radius_cross_coupling,1122,374,0.09273023091082569,0.0038478188698751006,0.08573950944530596,0.10022475246595178
new_preds,angle_selectivity,1122,374,0.06658027879144973,0.002281622857907386,0.0621452892070956,0.07147672589566184
