group,speed_bin,n_models,n_subjects,n_bouts,mean_speed_mean,mean_speed_sem,mean_speed_median,henrici_mean,henrici_sem,henrici_median,log_tgmax_mean,log_tgmax_sem,log_tgmax_median,participation_ratio_mean,participation_ratio_sem,participation_ratio_median,rank_mean,rank_sem,rank_median,stride_frequency_mean,stride_frequency_sem,stride_frequency_median,resolvent_peak_gain_mean,resolvent_peak_gain_sem,resolvent_peak_gain_median,qfactor_median_mean,qfactor_median_sem,qfactor_median_median,harmonic_entropy_mean,harmonic_entropy_sem,harmonic_entropy_median,h1_concentration_mean,h1_concentration_sem,h1_concentration_median,spectral_decay_rate_mean,spectral_decay_rate_sem,spectral_decay_rate_median,io_gain_max_mean,io_gain_max_sem,io_gain_max_median
TSC_het,fast,63,63,3482,4.975367165788127,0.07250388266706728,4.935630373348878,0.8119459225486835,0.002953674381991707,0.8136919209489172,1.8063984351770397,0.010098212911815037,1.8336743689845194,2.6918536091893213,0.023041834495572795,2.6622488591852984,40.0,0.0,40.0,3.1509231683517847,0.05084686328706368,3.225806451612903,2635.6638073818235,79.49884774785677,2594.959866456283,0.9311148639624388,0.010035544105581695,0.9274824647846596,1.1367735359976867,0.013600776943445135,1.1504621060702487,7.4435090855192625,0.33350388035018935,6.7375119500268825,-0.8284116974532286,0.017423103522980744,-0.865979192314128,276.77447428683314,12.091404901454897,271.5873469225143
TSC_het,medium,63,63,3441,4.035610073391424,0.052239366957242406,4.005766349865509,0.810150558965816,0.003680522944303382,0.8128075899762763,1.8055195005063707,0.01150593963328652,1.8139123073319412,2.806524446154067,0.03719340031596737,2.7394121082172633,40.0,0.0,40.0,2.782958362931157,0.048923920181484545,2.73972602739726,2689.8525005329875,92.05954434011535,2527.332348556019,0.9179084182595766,0.010681840536827945,0.9197717090689629,1.186224509082123,0.016222164822606317,1.1740885255269573,6.467837544497031,0.4052740743213899,5.907372441236925,-0.7592416018023156,0.02290525684865316,-0.7794924502702805,346.09258937237644,21.017048876528854,303.33459742948963
TSC_hom,fast,35,35,2568,4.226256909514822,0.09364969102194383,4.204939273376223,0.8414502952050285,0.003218242212128146,0.8469551586611361,1.7283842080758685,0.012205512795736713,1.7241985081724858,2.7689619721842367,0.03518942102184451,2.739410232488682,40.0,0.0,40.0,2.837857975553869,0.07183860353059784,2.7027027027027026,2430.6912456093137,90.17199296163261,2524.1565418005025,0.895374579155216,0.0071722716043488,0.9119644923571038,1.2782419069521314,0.02154035276034286,1.2936536315591363,4.771531790207974,0.4457721876124234,4.016269871159701,-0.6747951149440552,0.030772921657973885,-0.6645848149357969,244.7505772703706,9.315908621299878,238.4686389924575
TSC_hom,slow,35,35,2560,2.9698640059734798,0.03420991295727499,2.980377201188851,0.8275109245988167,0.0036500787343789155,0.8308989780178433,1.754635731872757,0.01203347958739265,1.7432820060737446,3.0193486681110184,0.05427404655048042,2.97647432293478,40.0,0.0,40.0,2.4031151773855997,0.03590643821127133,2.380952380952381,2.8571430638849125e10,2.8571428510622086e10,2119.184167987035,0.8930305658001828,0.007473858464386278,0.8933506231810717,1.2699405447153633,0.017430631187426,1.3081705547734774,5.2550743149080255,0.2461678161039345,4.940049503295947,-0.5819802467221261,0.02272042180216052,-0.5400061841564905,395.1814661889838,16.186191563729327,378.0983976861543
TSC_hom,medium,35,35,2546,3.5100653857939728,0.05995316212639274,3.5015979383785703,0.8357426582316246,0.004443179418224214,0.8394392006865004,1.7263540077468362,0.012787128092644703,1.745221714125975,2.8404914643286503,0.04044129310748571,2.7933825622241657,40.0,0.0,40.0,2.599625007607413,0.05310843951653744,2.5125628140703515,2.857143097067552e10,2.8571428500862488e10,2420.142818443712,0.8698289342796901,0.009414125094941215,0.8849068082517676,1.3152942799498875,0.018380776062703417,1.3458733585239373,4.345128313710443,0.24333541671276432,3.914886136394887,-0.595382728502062,0.031500293620188746,-0.5479476404950866,281.7700305276523,11.60760310945252,281.62822428545934
TSC_neg,fast,65,65,3871,4.937513845971365,0.09011013327195641,4.960299194495504,0.8140969712901076,0.0031921691654306006,0.8137112224433347,1.8025347052359897,0.01159926313274612,1.8057122125346687,2.7798645829894486,0.0270517624597623,2.766902451818966,40.0,0.0,40.0,3.2788462817938386,0.06797616065058627,3.2833273445921667,2426.871668909028,77.40767073323516,2262.619386853564,0.9130868034247235,0.007029482649191632,0.9230724745348863,1.1114527636244103,0.017583278792935236,1.1265357024155058,8.426862731851655,0.47410351143261026,7.071718206156839,-0.8267780529265989,0.019512961987022976,-0.856311107184846,270.87149037803977,12.114007465505876,241.7368012199046
TSC_neg,slow,65,65,3847,3.2265121483314214,0.038254577391028215,3.235658462518714,0.8190626509307575,0.0034681831303681686,0.8221087296823215,1.7938604040022745,0.01156369233020034,1.7965887994872805,3.061641822218412,0.046520086630570605,3.0474814766666203,40.0,0.0,40.0,2.6114721134954824,0.04613091524648156,2.4853349799320776,1.5384617723767176e10,1.5384615348066135e10,2126.5068079936927,0.8987282977144394,0.005076539126038454,0.8997989511718604,1.1466796571021058,0.0190758301119052,1.1750704978264732,7.225082786654474,0.4087870599241055,6.389611116902052,-0.7599761484405624,0.02001270482357182,-0.7228368583171806,508.4254312611111,41.82908840921251,399.0213776163257
TSC_neg,medium,65,65,3828,3.984428386651792,0.061422010200742456,4.015907072646766,0.8119328642702135,0.0034700072027815244,0.8151465912930081,1.8081875610442395,0.011555287446059645,1.8170069571343408,2.880571001455124,0.034450759400781135,2.8356566268971046,40.0,0.0,40.0,2.873364210405287,0.056359762938067416,2.898550724637681,2581.371720005271,92.16399582044342,2464.6756536791218,0.9045220556523965,0.004955535320864738,0.9157928476578734,1.204069633255065,0.013405561166948595,1.2094356747178239,5.931207433150041,0.23386187981325066,5.315894885371733,-0.7703090368963204,0.0238951965638748,-0.8288362019607994,316.53470722755003,16.857763461014763,282.3703706906623
new_preds,fast,374,374,22785,5.20377895630407,0.026289224525283462,5.151333614034895,0.8111702204551542,0.0013851766672260202,0.8125038626507404,1.8304073788276585,0.004443617296313673,1.8307116953186018,2.8962797576462562,0.015469115681134536,2.8492340149070428,40.0,0.0,40.0,3.7459277564248485,0.022859602631642103,3.7037037037037033,2322.8435772559897,29.68600176971757,2251.873895960729,0.9520476984721302,0.009707147676934497,0.9349898626780992,0.9808568194798957,0.008098635550009566,1.0108644611077398,13.072123935445498,0.39677387623072413,11.235833723301461,-0.9180844517917047,0.003959506165941887,-0.9163121790087339,266.94967254464194,4.725438491307859,252.56308323355714
new_preds,medium,374,374,22519,4.185052811147364,0.018690356567772567,4.137874461249529,0.8172661559434519,0.0012554294214160964,0.8187969113750124,1.8331112407455552,0.003885651392788595,1.8353956096387702,2.991701228328803,0.017560618865405588,2.961154067831891,40.0,0.0,40.0,3.2664727270519607,0.015909021868177158,3.2308673963714076,5.347595959459408e9,3.776247481446573e9,2305.9370107835484,0.9115895076223429,0.0016106875886085308,0.9200004889418222,1.100766237738754,0.004864487702892713,1.1133159519075186,7.898628993069564,0.17349717964582068,7.280308586084972,-0.9629214357777449,0.004922379447981455,-0.9780487698102149,278.050096998079,4.932679295037636,255.43305661338582
new_preds,slow,374,374,22651,3.3606659556503518,0.011767298334994028,3.3255083959068203,0.8135763912719988,0.0014179604567857204,0.8148825360240587,1.798824663356951,0.004248455650754295,1.800880265921833,3.2701019348358686,0.01990045939657713,3.228920856348908,40.0,0.0,40.0,2.937611678960062,0.015954014006854873,2.9443624592192834,1.0695189089878937e10,5.326045088978452e9,1892.7165196017277,0.9031346754787531,0.0020103870978547033,0.9079849668895319,1.1283439741462244,0.005547854478117102,1.1306717661993066,7.318045978982113,0.13130790533428974,6.959347787793455,-0.902902491098261,0.007878212529169587,-0.9425697562155685,354.1864153192696,6.26057260132151,332.98510863160334
