group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
Cntnap_het,OFT-0505-00,fast,116,3.4288549277314724,4.329124133186789,1.2640449438202248,2.283441958117458,3.064769429561184
Cntnap_het,OFT-0505-00,medium,117,3.333522700205785,4.0919000503102465,1.3707865168539326,2.487595182877793,3.123513068289408
Cntnap_het,OFT-0506-00,medium,118,3.137048538158174,4.677379378717779,1.3174157303370786,2.1021291216499645,2.8074475024333085
Cntnap_het,OFT-0506-00,fast,119,3.324867768544396,5.359040822523969,1.3174157303370786,2.148905652777842,2.9667674875209245
Cntnap_het,OFT-0506-00,slow,120,3.2833511228949233,4.047275050653896,1.2640449438202248,2.3621362962038512,3.0138909452844285
Cntnap_het,OFT-0507-00,fast,121,3.2529402002417265,5.2668539325842705,1.2640449438202248,2.1173242657040086,2.938796016252661
Cntnap_het,OFT-0507-00,slow,122,3.3345507373938954,4.053586862575627,1.3174157303370786,2.501338096750776,3.0976417397879588
Cntnap_het,OFT-0507-00,medium,123,3.296659403271639,4.895666131621188,1.3707865168539326,2.2749985937745594,3.041320974244483
Cntnap_het,OFT-0508-00,fast,124,3.4705703717928817,4.323836276083467,1.2106741573033708,2.270737013627124,3.1123346044949556
Cntnap_het,OFT-0508-00,slow,125,3.30475027767106,3.8304392236976508,1.2640449438202248,2.4104673841820383,3.0187945518702275
Cntnap_het,OFT-0508-00,medium,126,3.3225732864566733,4.174738473459899,1.2106741573033708,2.2958820490808804,3.041804720038319
Cntnap_het,OFT-0510-00,fast,127,3.24240512615074,4.838560316088406,1.2640449438202248,2.1809719664348766,3.0008289574064153
Cntnap_het,OFT-0510-00,slow,128,3.018208092049442,4.6905653647226675,1.4775280898876404,2.2800993797780933,2.8781331430258748
Cntnap_het,OFT-0510-00,medium,129,3.2089539264837947,4.402451481103166,1.2106741573033708,2.1573506789565893,2.875950760849676
Cntnap_het,OFT-0511-00,fast,130,3.294061515322241,5.022915434654052,1.2640449438202248,2.1595037971355637,3.0193437830192478
Cntnap_het,OFT-0511-00,slow,131,3.280893217266662,3.857677902621723,1.1573033707865168,2.275958952404746,2.9771796590355755
Cntnap_het,OFT-0511-00,medium,132,3.366144543994267,4.542812863231306,1.3174157303370786,2.2571535303641763,3.0231907614424314
Cntnap_het,OFT-0516-00,slow,133,3.2474218017706526,3.6073329390892965,1.3707865168539326,2.5372116322536398,3.0367893519416103
Cntnap_het,OFT-0516-00,fast,134,3.360885387288175,4.569288389513109,1.3707865168539326,2.286789572088767,2.9806892598970363
Cntnap_het,OFT-0516-00,medium,135,3.3716872394269783,4.098506525228558,1.4241573033707866,2.44303392719146,3.0091487689153236
Cntnap_het,OFT-0519-00,slow,136,3.1642899604156858,4.251215830957572,1.4241573033707866,2.431810779547712,2.993631687067102
Cntnap_het,OFT-0519-00,fast,137,3.137230738351708,5.789257330775555,1.4241573033707866,2.060126237459024,2.792670523211276
Cntnap_het,OFT-0519-00,medium,138,3.215619326911769,4.879317519766958,1.3174157303370786,2.1906431201151415,2.9324950884827827
Cntnap_het,OFT-0520-00,medium,139,3.371974042819909,4.542812863231306,1.3174157303370786,2.3297527127793454,3.0735258530847744
