group,metric,n_models,n_subjects,mean,sem,ci_low,ci_high
Cntnap_neg,diagonal_dominance,169,57,1.8746740692941488,0.036199700827040576,1.7926443059997714,1.9361297271780697
Cntnap_neg,fore_hind_coupling,169,57,0.3581001136891076,0.007530577250876204,0.34473149678527576,0.3745814406040536
Cntnap_neg,left_right_coupling,169,57,0.39558416819289793,0.007349759846785361,0.38209707673797194,0.4109040410667399
Cntnap_neg,cross_gain,169,57,0.3576465781762936,0.007664808949142389,0.3442960488605366,0.3740117301536662
Cntnap_neg,angle_angle_coupling,169,57,0.3125689643075418,0.012971908460435638,0.28650960106255824,0.33697408365540105
Cntnap_neg,radius_radius_coupling,169,57,0.861195166817416,0.008939923297990255,0.8417129299307277,0.876921038865073
Cntnap_neg,radius_to_angle_coupling,169,57,0.12318387345608246,0.0070181724915057446,0.11068794639641459,0.13814933706315363
Cntnap_neg,angle_to_radius_coupling,169,57,0.2853886681905519,0.018482637961640264,0.2583892352403252,0.3286089128975282
Cntnap_neg,angle_radius_cross_coupling,169,57,0.2042862708233172,0.011191631134289035,0.18708177897673384,0.23051183389707808
Cntnap_neg,angle_selectivity,169,57,1.6989026291517852,0.09475297079463434,1.5057141002777454,1.868848914355748
Cntnap_het,diagonal_dominance,216,72,1.8275521075563135,0.027839281329496156,1.775168010729573,1.881667925393586
Cntnap_het,fore_hind_coupling,216,72,0.37025498341818386,0.00627291276603002,0.35782358247874946,0.38273564586565495
Cntnap_het,left_right_coupling,216,72,0.4044502994543832,0.006142262707927388,0.39290059615227796,0.41608204821010325
Cntnap_het,cross_gain,216,72,0.3673676382374584,0.006283404668763317,0.3553739264550998,0.37932671258175416
Cntnap_het,angle_angle_coupling,216,72,0.3185953681975864,0.011477691255875134,0.2962259141866541,0.3413749763266609
Cntnap_het,radius_radius_coupling,216,72,0.8720492676204119,0.007209645149424537,0.8582856667705787,0.8861085149804009
Cntnap_het,radius_to_angle_coupling,216,72,0.12052975874069177,0.005657918338499333,0.10998817488139442,0.1319651493872749
Cntnap_het,angle_to_radius_coupling,216,72,0.3066268032588425,0.013563371084425442,0.28014511794333546,0.33408677561275624
Cntnap_het,angle_radius_cross_coupling,216,72,0.21357828099976708,0.008350966550225557,0.1968698201488152,0.22943812143946526
Cntnap_het,angle_selectivity,216,72,1.6096839681313464,0.07567677925025797,1.462474681052237,1.7657709912863029
Cntnap_hom,diagonal_dominance,111,37,1.8109934780298012,0.04140767667616363,1.730951157950915,1.8884846863066322
Cntnap_hom,fore_hind_coupling,111,37,0.38395924048980046,0.010284870124314819,0.3648492924210412,0.40472815143268587
Cntnap_hom,left_right_coupling,111,37,0.4231196403301793,0.009925384414198043,0.404104836346687,0.44280987196173044
Cntnap_hom,cross_gain,111,37,0.38543953938773184,0.010249414258947412,0.36613969601539015,0.4065896854982382
Cntnap_hom,angle_angle_coupling,111,37,0.35267893629544567,0.018012165384421183,0.3175564949905382,0.38747653936264287
Cntnap_hom,radius_radius_coupling,111,37,0.8630175097769863,0.01006586867250204,0.842795753665263,0.8821755439778062
Cntnap_hom,radius_to_angle_coupling,111,37,0.1444132359064037,0.010263029527719686,0.12490138763790441,0.16488586045187545
Cntnap_hom,angle_to_radius_coupling,111,37,0.33236887934188125,0.021982083590634905,0.2917389650055471,0.37637155327304084
Cntnap_hom,angle_radius_cross_coupling,111,37,0.23839105762414253,0.014003473512642528,0.2107202609675899,0.26633374952714695
Cntnap_hom,angle_selectivity,111,37,1.6263087425191682,0.11208225412082662,1.4165677188675156,1.8605912011216053
TSC_neg,diagonal_dominance,195,65,1.6754566032939995,0.03017208566791347,1.6170939184091837,1.7339371660364375
TSC_neg,fore_hind_coupling,195,65,0.3971983491319961,0.0076921118831380884,0.38243946303881554,0.4131340176142048
TSC_neg,left_right_coupling,195,65,0.42085083862794265,0.007733572958687555,0.4059443515478406,0.4368581580085683
TSC_neg,cross_gain,195,65,0.3890928130759722,0.007865557891021191,0.3738842495043792,0.40599965222282136
TSC_neg,angle_angle_coupling,195,65,0.32718136842546025,0.015896073211940923,0.2968900697228979,0.35928102110690613
TSC_neg,radius_radius_coupling,195,65,0.8618009800635499,0.007848628660049602,0.8464918826506714,0.8768475891726796
TSC_neg,radius_to_angle_coupling,195,65,0.13970856260329748,0.007411413493971527,0.12630335966544584,0.1551411826427672
TSC_neg,angle_to_radius_coupling,195,65,0.35471244341946306,0.017784113476833303,0.31988045601445764,0.3906984526860083
TSC_neg,angle_radius_cross_coupling,195,65,0.24721050301138026,0.010927692131474346,0.22594899403483762,0.2704455469611683
TSC_neg,angle_selectivity,195,65,1.46225271596664,0.08979586551945859,1.2938447002561984,1.6410959121659698
TSC_het,diagonal_dominance,189,63,1.6673756875519803,0.028940603455012162,1.611013606881095,1.7261254080137776
TSC_het,fore_hind_coupling,189,63,0.4001563243209016,0.007502889142377586,0.3862824734489003,0.41521952707335963
TSC_het,left_right_coupling,189,63,0.4235636859357106,0.00749523310736175,0.4100615983779717,0.4381929394211523
TSC_het,cross_gain,189,63,0.39182360007884487,0.007638110005464017,0.3780107965017112,0.4073171110656645
TSC_het,angle_angle_coupling,189,63,0.32383680841522355,0.015479375414319596,0.2956976164994019,0.35668500112802615
TSC_het,radius_radius_coupling,189,63,0.8749007760632034,0.00843524231084448,0.8583935150570884,0.8903489678943265
TSC_het,radius_to_angle_coupling,189,63,0.14036539931697578,0.007469931845925422,0.12750307266464392,0.1560164088803658
TSC_het,angle_to_radius_coupling,189,63,0.3551517599474395,0.018270889363128366,0.3215106165796067,0.3922006124865147
TSC_het,angle_radius_cross_coupling,189,63,0.24775857963220768,0.01089550682472959,0.227758867418079,0.27040781877501374
TSC_het,angle_selectivity,189,63,1.441358928522776,0.08395197250621447,1.2930972935184355,1.6058982111600484
TSC_hom,diagonal_dominance,105,35,1.6615619489296731,0.034644442730503495,1.5913003924281162,1.7314009067424752
TSC_hom,fore_hind_coupling,105,35,0.42055840035775255,0.009195572952803554,0.4037496708718368,0.4392282066282881
TSC_hom,left_right_coupling,105,35,0.44140218287360294,0.009020997057659469,0.4239422057454739,0.4593472307251731
