group,metric,n_models,n_subjects,mean,sem,ci_low,ci_high
Cntnap_neg,peak_log_gain,169,57,2.9671616349041368,0.020716109252709725,2.9300176233495736,3.0104334070571657
Cntnap_neg,peak_frequency,169,57,4.6429984255233565,0.083724123270409,4.477185433598541,4.8029670750310105
Cntnap_neg,peak_stride_multiple,169,57,1.381208031380892,0.014970490841948148,1.3520365168539321,1.4073267790262172
Cntnap_neg,mean_log_gain,169,57,1.9977786272744882,0.02006654135798191,1.9578559108430516,2.0382095394383968
Cntnap_neg,band_0p75_2x_log_gain,169,57,2.6185097927676853,0.013559352602539834,2.59163355476918,2.6461978411269036
Cntnap_het,peak_log_gain,216,72,2.954480817606094,0.014016266668403056,2.927725704402732,2.981751849111296
Cntnap_het,peak_frequency,216,72,4.592738617664589,0.1030261128543412,4.3968699318070685,4.8084031325359184
Cntnap_het,peak_stride_multiple,216,72,1.3705394298793172,0.019415883472013243,1.334464731585518,1.4130383895131085
Cntnap_het,mean_log_gain,216,72,2.0015048545237413,0.019866757185425913,1.9627972153517608,2.039047791558882
Cntnap_het,band_0p75_2x_log_gain,216,72,2.6135148124546634,0.012910680366133282,2.5884617355079467,2.6382889086071466
Cntnap_hom,peak_log_gain,111,37,2.9137511441984776,0.035058036020947696,2.859288154902282,2.9960768970644964
Cntnap_hom,peak_frequency,111,37,5.402559752272523,0.165475791149469,5.08758032851796,5.725157011738305
Cntnap_hom,peak_stride_multiple,111,37,1.4236764854742385,0.03329188315729161,1.369308001822047,1.502121925296083
Cntnap_hom,mean_log_gain,111,37,1.8770311098739012,0.03050043857385461,1.8174518248879095,1.9364745457517807
Cntnap_hom,band_0p75_2x_log_gain,111,37,2.5085144993841024,0.020443014903604156,2.466098296978991,2.5476117786421297
TSC_neg,peak_log_gain,195,65,3.0902552039349604,0.020919018986362677,3.047639421253484,3.130990100000448
TSC_neg,peak_frequency,195,65,3.9891403851432736,0.15049008282467785,3.7040644894559156,4.284992623637136
TSC_neg,peak_stride_multiple,195,65,1.3858398156150966,0.038894156031574395,1.318236819360415,1.464411192739844
TSC_neg,mean_log_gain,195,65,2.1920886347046,0.024613698740889388,2.143476928203597,2.2429825723729824
TSC_neg,band_0p75_2x_log_gain,195,65,2.7326479600868603,0.01556203103828542,2.7033047312541436,2.7637646476124256
TSC_het,peak_log_gain,189,63,3.133160261058706,0.025849453569408425,3.087189126269586,3.1857476758060432
TSC_het,peak_frequency,189,63,3.7583121836338815,0.13331922103996757,3.5338551367197995,4.055151409461998
TSC_het,peak_stride_multiple,189,63,1.351584329112419,0.0439439640972213,1.2869181380417332,1.4470304975922947
TSC_het,mean_log_gain,189,63,2.204626898120028,0.02369717066447296,2.157407317404579,2.2501461333526103
TSC_het,band_0p75_2x_log_gain,189,63,2.738523076580482,0.016895214839257454,2.7040775819098686,2.769536660978543
TSC_hom,peak_log_gain,105,35,3.050439486212039,0.02150782907282916,3.007206924887301,3.0919853969412787
TSC_hom,peak_frequency,105,35,3.46704902252652,0.11428111743462571,3.255686653456885,3.695915545393014
TSC_hom,peak_stride_multiple,105,35,1.335714285714286,0.02978467830472865,1.2808186195826645,1.3951845906902087
TSC_hom,mean_log_gain,105,35,2.2504717166324415,0.019929106987957683,2.21081416355736,2.2876462042828423
TSC_hom,band_0p75_2x_log_gain,105,35,2.694086977595369,0.01223019810361235,2.671255799598535,2.718923777336906
new_preds,peak_log_gain,1121,374,3.0317477281375385,0.007136667301144202,3.017476139243328,3.0460485491438813
new_preds,peak_frequency,1121,374,4.41106476644222,0.036093031841551826,4.3393733608996525,4.482474057037797
new_preds,peak_stride_multiple,1121,374,1.3617406208341267,0.007829867769867807,1.3465270684371808,1.3772188382503154
new_preds,mean_log_gain,1121,374,2.0504441925606147,0.010324614340104779,2.0311470961306024,2.0713611339800897
new_preds,band_0p75_2x_log_gain,1121,374,2.680795821997309,0.006785321856730085,2.6671900046875177,2.6934831924589497
