group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
TSC_het,OFT-0601-00,slow,601,3.1116429696838863,3.3035795847525087,1.3707865168539326,2.2517883190378862,2.7181821860992845
TSC_het,OFT-0602-00,fast,602,2.7459228678508585,4.887394720514065,1.4775280898876404,1.7399870859805182,2.3604479663260967
TSC_het,OFT-0602-00,medium,603,2.9632668996053924,3.5148372227023916,1.3707865168539326,1.9985745882817025,2.4870425439155976
TSC_het,OFT-0602-00,slow,604,3.194240919250241,3.3580183861082737,1.4775280898876404,2.4103859315998055,2.9023925833496427
TSC_het,OFT-0604-00,medium,605,3.199979832222895,2.9165670571360267,1.3707865168539326,2.3637434718658965,2.7400917043373023
TSC_het,OFT-0604-00,slow,606,2.9311773320310026,2.5759024623475972,1.2106741573033708,2.2563791804113955,2.740790471527329
TSC_het,OFT-0604-00,fast,607,3.240290109443493,3.9501404494382024,1.2640449438202248,2.140222593176295,2.8073695602498803
TSC_het,OFT-0610-00,fast,608,3.3196065453496133,4.0775643349039505,1.2640449438202248,2.0200067175163743,2.7551466974725694
TSC_het,OFT-0610-00,slow,609,3.0196711337325834,2.7446161048689137,1.3174157303370786,2.4789469074644215,2.93730180844216
TSC_het,OFT-0610-00,medium,610,3.150150619601684,3.668709567585972,1.2106741573033708,2.1324656169363356,2.772037196834971
TSC_het,OFT-0614-00,fast,611,2.934555361690059,3.7902736258575866,1.3707865168539326,2.1096369608891017,2.628681739694802
TSC_het,OFT-0614-00,slow,612,3.224046751801043,2.690387016229713,1.2106741573033708,2.395122089537344,2.7394190511677867
TSC_het,OFT-0614-00,medium,613,3.2076372478800814,3.757802746566792,1.6910112359550562,2.3999292056663633,2.8440311518550656
TSC_het,OFT-0617-00,slow,614,3.2042729525216123,4.069020866773676,1.4241573033707866,2.19896778479122,2.684435192490243
TSC_het,OFT-0617-00,medium,615,2.9668973320227954,4.266894341053885,1.2640449438202248,2.024687797082865,2.66685628448293
TSC_het,OFT-0617-00,fast,616,2.82532301347536,5.309653280232108,1.5308988764044944,1.8275127682868268,2.459437119110884
TSC_het,OFT-0620-00,slow,617,3.1764082399624316,3.0649978665908124,1.2106741573033708,2.178607312561273,2.612237870681489
TSC_het,OFT-0620-00,fast,618,3.2371251883306345,4.153898535921008,1.3707865168539326,2.12237138383295,2.752944798012701
TSC_het,OFT-0620-00,medium,619,3.1758371452399934,3.755579498229952,1.3707865168539326,2.2831739347216233,2.7702541319843084
TSC_het,OFT-0621-00,slow,620,3.049260255899275,3.6093581653070643,1.3174157303370786,2.2481049285774057,2.7248657636619003
TSC_het,OFT-0621-00,medium,621,3.219513405437085,3.592951991828396,1.3174157303370786,2.288364544163619,2.8207049870241545
TSC_het,OFT-0621-00,fast,622,3.1311010817933504,4.421891989851395,1.3707865168539326,2.026247541021056,2.7548834084241007
TSC_het,OFT-0624-00,slow,623,3.016313300387823,3.136704119850187,1.3174157303370786,2.3294048947546737,2.7653531912597167
TSC_het,OFT-0624-00,medium,624,3.2736629484389064,3.7177792465300734,1.2640449438202248,2.2063465447723654,2.7819943236605225
TSC_het,OFT-0624-00,fast,625,3.0951563057319373,4.14440965186959,1.2640449438202248,2.097450411788763,2.794332553008756
TSC_het,OFT-0628-00,fast,626,3.218988237068804,4.11692415730337,1.3174157303370786,2.083590648493975,2.703501424021491
TSC_het,OFT-0628-00,medium,627,3.200810281756776,3.4822236933688497,1.3174157303370786,2.3532224723653496,2.8672528521209575
TSC_het,OFT-0628-00,slow,628,3.1056863315882297,3.136704119850187,1.3174157303370786,2.4183130334336007,2.8915574121787335
TSC_het,OFT-0630-00,medium,629,3.1134419953689663,4.219956891024061,1.4241573033707866,2.223155220404395,2.8102083396965902
TSC_het,OFT-0630-00,slow,630,3.2009488517062232,3.7465836623139994,1.3174157303370786,2.2543316248139047,2.745584142225259
TSC_het,OFT-0630-00,fast,631,3.0780269248399956,4.663418514467535,1.3174157303370786,1.9890655989320112,2.7572968960653426
TSC_het,OFT-0632-00,medium,632,3.4918682509014847,3.063757512411811,1.3174157303370786,2.4505713428004228,2.916325448032174
TSC_het,OFT-0632-00,fast,633,3.2579019098955038,3.545137543587757,1.3707865168539326,2.3775371511171426,2.8023855291598307
TSC_het,OFT-0632-00,slow,634,3.549405621365846,2.023748723186926,0.8904494382022472,2.5850132653119595,2.977078422887124
TSC_het,OFT-0634-00,medium,635,3.1473785828578658,3.889369057908384,1.2640449438202248,2.128090119957988,2.7562536729912734
TSC_het,OFT-0634-00,slow,636,3.0275825196964044,3.306581059390048,1.1573033707865168,2.214083304886323,2.7230335977358795
TSC_het,OFT-0634-00,fast,637,3.1054348457545,4.5190764291887895,1.3707865168539326,1.990492688316909,2.6857616148555854
TSC_het,OFT-0636-00,medium,638,2.949886250323689,3.755579498229952,1.3707865168539326,2.138391942898507,2.604814737267086
TSC_het,OFT-0636-00,slow,639,3.0630228451920867,3.6487736366127708,1.4775280898876404,2.3358017768473283,2.7179159486130975
TSC_het,OFT-0636-00,fast,640,3.2232967278486924,4.283707865168539,1.3707865168539326,2.0588723261372905,2.642890826511332
TSC_het,OFT-0640-00,slow,641,3.077677711046419,2.3190488633394306,0.9971910112359551,2.4191009565875983,2.8528297403709377
TSC_het,OFT-0640-00,fast,642,3.1502225538889816,3.4163376860006074,1.2640449438202248,2.2809311400025813,2.8319572778484816
TSC_het,OFT-0640-00,medium,643,3.2435067708246117,3.560583054965077,1.3174157303370786,2.3237300021125886,2.839139077123909
TSC_het,OFT-0647-00,slow,644,2.7244085920057506,3.764044943820224,1.3174157303370786,2.155123033756673,2.606647654074979
TSC_het,OFT-0647-00,fast,645,2.841629087842783,5.738514074601318,1.4775280898876404,1.8747754265015708,2.548446481120809
TSC_het,OFT-0647-00,medium,646,2.8433365234997257,4.497338852749852,1.4241573033707866,2.0881201976722537,2.6365554166749576
TSC_het,OFT-0650-00,slow,647,2.9130980115723575,3.356609374601126,1.3174157303370786,2.3025350443570374,2.748827454279635
TSC_het,OFT-0650-00,fast,648,2.989259127418304,4.705056179775281,1.3174157303370786,1.887371366981723,2.5637488885901276
TSC_het,OFT-0650-00,medium,649,3.076535180617207,4.100276055792329,1.4241573033707866,2.217347387043121,2.786893024662002
TSC_het,OFT-0657-00,slow,650,3.202828686326786,3.340006026949072,1.4775280898876404,2.4774988525153216,2.938426804971738
TSC_het,OFT-0657-00,medium,651,3.1356725336547715,3.2132090983831185,1.3174157303370786,2.369167719983788,2.9067770969346007
TSC_het,OFT-0657-00,fast,652,3.3115263639231434,3.421859039836568,1.3174157303370786,2.344243364180871,2.8711926191066808
TSC_het,OFT-0661-00,medium,653,3.0077310936146153,3.517924023542001,1.4775280898876404,2.4192463005324276,2.891802801234255
TSC_het,OFT-0661-00,fast,654,3.0307918767501723,4.117929511187938,1.3174157303370786,2.0460328491259805,2.628498261414453
TSC_het,OFT-0661-00,slow,655,3.0271199082521165,2.5233568736571454,1.103932584269663,2.3561244520869806,2.791060037507249
TSC_het,OFT-0668-00,fast,656,3.07661380577326,5.425853296586814,1.4241573033707866,1.8969785729159103,2.623919661131193
TSC_het,OFT-0668-00,slow,657,2.96353892340756,3.9449135785237397,1.3707865168539326,2.239003376850699,2.7047559399203185
TSC_het,OFT-0668-00,medium,658,2.9803590817447727,4.453271607976223,1.3174157303370786,1.927542441629139,2.600693352395563
TSC_het,OFT-0670-00,medium,659,3.161356681469741,3.049875881891822,1.2640449438202248,2.4554428369905175,2.9038610967696235
TSC_het,OFT-0670-00,slow,660,3.461881726542566,2.4531835205992514,1.103932584269663,2.490669202260177,3.0062426433613716
TSC_het,OFT-0670-00,fast,661,2.9375689996111762,3.1938524170675575,1.3174157303370786,2.4068287887258477,2.86018804769581
TSC_het,OFT-0674-00,slow,662,3.5886554016204264,2.259272683339374,1.050561797752809,2.3995177107723746,2.8691305217956686
TSC_het,OFT-0674-00,fast,663,3.2121386451831846,3.3940498138936235,1.3174157303370786,2.3705881336540515,2.889389425958516
TSC_het,OFT-0674-00,medium,664,3.330574507361886,2.939639404233081,1.2640449438202248,2.3021240972329204,2.7011296072531006
TSC_het,OFT-0678-00,medium,665,3.8096035914650432,3.639200998751561,1.6376404494382022,2.5022758550845414,3.002134331916101
TSC_het,OFT-0678-00,fast,666,3.0957380843037554,3.4438247263036588,1.2106741573033708,2.3454162026581007,2.845553514128855
TSC_het,OFT-0678-00,slow,667,3.253597856147612,10.634962111314346,4.573033707865169,2.476326124166639,2.865294887260123
TSC_het,OFT-0682-00,slow,668,4.414911515657328,1.3815638614996562,0.6769662921348315,2.55430087278959,2.933610767514515
TSC_het,OFT-0682-00,fast,669,3.2681727785027275,2.6914031878756206,1.1573033707865168,2.43333321259198,2.8610153033097303
TSC_het,OFT-0682-00,medium,670,4.255511485273429,1.3261039979095899,0.5702247191011236,2.514200052291145,2.813975331728213
TSC_het,OFT-0683-00,medium,671,2.9368590706224214,4.14959815855181,1.3174157303370786,2.106081486811033,2.6939936207605495
TSC_het,OFT-0683-00,fast,672,2.8951812067638056,4.940308988764045,1.3174157303370786,1.8403793683626877,2.5216920385967305
TSC_het,OFT-0683-00,slow,673,2.968428186988797,4.158345067386994,1.4241573033707866,2.1310692481350033,2.6125314389742487
TSC_het,OFT-0693-00,slow,674,2.9746956530263584,3.4590690208667736,1.2106741573033708,2.217979768310667,2.7500408080509002
TSC_het,OFT-0693-00,medium,675,3.167822637437222,4.450491573033708,1.4241573033707866,2.0883132590494005,2.6145286965727457
TSC_het,OFT-0693-00,fast,676,3.042064209371497,4.726850058117009,1.3707865168539326,1.8246073922442412,2.532713441838452
TSC_het,OFT-0694-00,slow,677,3.0337172288144765,3.2330437224472117,1.3174157303370786,2.3394800127444597,2.8070947408510407
TSC_het,OFT-0694-00,medium,678,3.066880455953611,4.188697951090549,1.4241573033707866,2.1911653807526834,2.789559324871767
TSC_het,OFT-0694-00,fast,679,3.1046641960355514,4.809777252119061,1.3707865168539326,1.9648824276005232,2.6808206689715925
TSC_het,OFT-0702-00,fast,680,3.057625206199861,5.274656679151062,1.4241573033707866,1.908574747780981,2.6622200079284553
TSC_het,OFT-0702-00,medium,681,3.1266630988014334,4.249728162377672,1.3174157303370786,2.141130660125229,2.7770553401710547
TSC_het,OFT-0702-00,slow,682,3.1356380479605046,3.7732684890155967,1.2640449438202248,2.1264784905409857,2.704210350319646
TSC_het,OFT-0708-00,fast,683,3.148507975857492,4.542812863231306,1.3174157303370786,2.0270935292178183,2.780168958693166
TSC_het,OFT-0708-00,medium,684,3.11246750720242,4.283707865168539,1.3707865168539326,2.1557044774955254,2.8001963077101286
TSC_het,OFT-0708-00,slow,685,3.036613805106789,3.9838516115419105,1.4241573033707866,2.3067350959296364,2.840477055088971
TSC_hom,OFT-0637-00,fast,686,3.088162143395557,3.421859039836568,1.3174157303370786,2.2092463207214337,2.644440781964707
TSC_hom,OFT-0637-00,slow,687,2.9662491720438044,3.436111836948001,1.4775280898876404,2.3517658168019087,2.738349403304183
TSC_hom,OFT-0637-00,medium,688,3.0563306705863504,3.390850722311397,1.4241573033707866,2.2976816669831495,2.660448688391526
TSC_hom,OFT-0639-00,medium,689,3.013672111667543,3.7338996985475474,1.5308988764044944,2.2993615960670635,2.700421528599955
TSC_hom,OFT-0639-00,slow,690,2.931184469761551,3.473554398465333,1.4241573033707866,2.327930904201235,2.746833419343177
TSC_hom,OFT-0639-00,fast,691,2.9469298607434222,3.9836567926455566,1.4241573033707866,2.140602898330898,2.6023638675033554
TSC_hom,OFT-0648-00,medium,692,2.938014030013741,3.0979215204691792,1.3707865168539326,2.2861232707013075,2.695854788015178
TSC_hom,OFT-0648-00,slow,693,3.050673837173307,2.747923790913532,1.2640449438202248,2.386143582035412,2.7576012448677467
TSC_hom,OFT-0648-00,fast,694,3.0878785141317167,1.82257643062451,0.7837078651685393,2.3389650822115327,2.7619642149018953
TSC_hom,OFT-0649-00,slow,695,2.9113445965064453,2.69251849821869,1.103932584269663,2.348176211937964,2.7254470956321644
TSC_hom,OFT-0649-00,medium,696,3.0339734920517274,3.4549725406228924,1.3174157303370786,2.2550066553201353,2.648149283037563
TSC_hom,OFT-0649-00,fast,697,3.1735522580932507,3.455764328203191,1.3707865168539326,2.290113022216964,2.6749625651715774
TSC_hom,OFT-0658-00,slow,698,2.917819221744592,2.7230667547918044,1.1573033707865168,2.3473002425168517,2.7867138042888717
TSC_hom,OFT-0658-00,fast,699,3.00824284498856,4.011710713720525,1.4241573033707866,2.1354889542856323,2.648178825431458
TSC_hom,OFT-0658-00,medium,700,3.1442348405894847,3.4443712703618083,1.3174157303370786,2.2471437728492547,2.705807702537499
TSC_hom,OFT-0660-00,slow,701,2.9893816263764936,3.473554398465333,1.4241573033707866,2.334950851513751,2.7342691161731447
TSC_hom,OFT-0660-00,medium,702,3.0464114166555856,3.61652078317282,1.5308988764044944,2.2959713573707785,2.7231532997512033
TSC_hom,OFT-0660-00,fast,703,2.971247847764644,3.272092317036137,1.2106741573033708,2.174465731639369,2.6482329299800322
TSC_hom,OFT-0669-00,fast,704,3.022196549900176,3.3773173423502754,1.4775280898876404,2.30453773115137,2.6703157701214155
TSC_hom,OFT-0669-00,medium,705,3.1993349971500984,3.1210986267166043,1.2640449438202248,2.3085589638435478,2.646528787754438
TSC_hom,OFT-0669-00,slow,706,2.9686439266696594,5.808536266705755,2.438202247191011,2.3447161625015207,2.6247124515255904
TSC_hom,OFT-0673-00,slow,707,3.2256761406216277,3.06446393961706,1.2640449438202248,2.3616252821899604,2.75410583086922
TSC_hom,OFT-0673-00,medium,708,3.1746878422574665,3.2935393258426964,1.3174157303370786,2.293915706372845,2.7543394526207976
TSC_hom,OFT-0673-00,fast,709,3.076533961420479,3.588878350114305,1.3174157303370786,2.1979397591602146,2.676661629320721
TSC_hom,OFT-0679-00,slow,710,3.0949446198606765,3.115423901940756,1.3707865168539326,2.4257670251745473,2.816736171856797
TSC_hom,OFT-0679-00,medium,711,3.3061971190112205,3.236721144024515,1.4241573033707866,2.357426717149137,2.7104399083707023
TSC_hom,OFT-0679-00,fast,712,3.1659025845421924,3.3433817484242256,1.3707865168539326,2.264913342124246,2.6611795962968956
TSC_hom,OFT-0681-00,medium,713,3.2416999760171965,3.2132090983831185,1.3174157303370786,2.2895803965417234,2.701337867974018
TSC_hom,OFT-0681-00,slow,714,3.3403291351098985,2.8728294177732385,1.2640449438202248,2.3644262844557105,2.7707434307594556
TSC_hom,OFT-0681-00,fast,715,3.209022924640231,3.4163376860006074,1.2640449438202248,2.2619995215083257,2.736275770570431
TSC_hom,OFT-0684-00,slow,716,3.1630902994897356,2.6914031878756206,1.1573033707865168,2.3528626688331196,2.751029658679807
TSC_hom,OFT-0684-00,medium,717,3.1420488172820193,2.8728294177732385,1.2640449438202248,2.3983400310439666,2.736669371703265
TSC_hom,OFT-0684-00,fast,718,3.282739770585833,3.164794007490637,1.4241573033707866,2.3471986445049215,2.698024105365657
TSC_hom,OFT-0712-00,medium,719,3.045313993663366,3.160112359550562,1.2640449438202248,2.2153398252205894,2.6301485405264033
TSC_hom,OFT-0712-00,fast,720,3.124270865850576,3.314253409653028,1.3174157303370786,2.2488898542035725,2.6375666444360313
TSC_hom,OFT-0712-00,slow,721,2.8762997444596583,3.136704119850187,1.3174157303370786,2.2634677409774295,2.6534673142366576
TSC_hom,OFT-0713-00,slow,722,3.0562794605900216,3.5148372227023916,1.3707865168539326,2.3215407409548203,2.731943262834854
TSC_hom,OFT-0713-00,fast,723,2.95988617896136,4.950842696629214,1.5842696629213484,2.1186006731974003,2.676662163233903
TSC_hom,OFT-0713-00,medium,724,2.9708260489173277,3.818596319817619,1.3174157303370786,2.1897048745396055,2.6787985002676327
TSC_hom,OFT-0714-00,slow,725,2.9340920451362784,3.083036448342012,1.2640449438202248,2.1020382142306486,2.516290951605676
