rank,n_features,n_delays,delay_interval,n_transitions,dataset,group,line,genotype,state_space,subject,speed_condition,n_bouts,n_frames,n_est_strides,mean_speed,median_speed,speed_min,speed_max,stride_frequency,henrici,tgmax,log_tgmax,resolvent_peak_frequency,resolvent_peak_gain,gain_h1,qfactor_h1,gain_h2,qfactor_h2,gain_h3,qfactor_h3,gain_h4,qfactor_h4,gain_h5,qfactor_h5,harmonic_entropy,h1_concentration,spectral_decay_rate,io_frequency,io_gain_mean,io_gain_max,io_1_from_1,io_1_from_2,io_1_from_3,io_1_from_4,io_2_from_1,io_2_from_2,io_2_from_3,io_2_from_4,io_3_from_1,io_3_from_2,io_3_from_3,io_3_from_4,io_4_from_1,io_4_from_2,io_4_from_3,io_4_from_4,participation_ratio,qfactor_median,model_index,speed_bin
40,4,26,1,3787,ASD,Cntnap_het,Cntnap,het,centroid_angles,OFT-0366-00,slow,93,6205,175.0,3.5569772413601464,3.578225479006043,2.3688241576158138,4.174487813107315,2.985074626865672,0.5458884864571014,3.746301231095503,0.573602695020754,4.0,135.40068428756243,63.181052724006186,0.5455616429247928,31.072446166132913,0.4458454518539225,37.85717152079036,0.9415092294874922,33.52075933747681,3.712490791282687,20.70206061567233,0.7917707309083176,1.541928375348512,1.956275500848936,-0.21556989536196203,2.985074626865672,21.02752170208094,39.85191197827767,39.85191197827767,12.821204033943282,21.972482226097632,22.5567443126666,14.63406173697372,35.31613802955977,16.70071069211781,11.664438529632308,20.03830538418095,23.80912555804417,29.386132452045175,13.217282491892245,15.502719415221097,20.320878034793534,16.937474106992685,21.710738250856373,11.229085168176766,0.7917707309083176,1,slow
40,4,26,1,6032,ASD,Cntnap_het,Cntnap,het,centroid_angles,OFT-0366-00,fast,94,8476,284.0,5.913322054027955,5.8297779558957,5.204242657346286,8.060920285308828,3.478523895946763,0.4850529447950513,2.7161963715935724,0.43396116473091634,5.666666666666666,136.34275964223997,31.842718013439256,0.22854484071511783,30.128618996672184,0.45360649023125227,40.51158679556589,2.438751873299469,28.90493648864561,0.9019935147401751,34.520644856636515,13.502276160880497,1.6019451946063252,0.9850914338542641,0.012003452528550618,3.478523895946763,11.019122390208635,24.365588436004924,22.161722330038135,9.09779299904292,11.424241054142087,10.413217331656876,6.5075914912328,24.365588436004924,7.308071895600404,10.176643980666558,10.65029172556948,7.6911743547799825,15.697308163638892,5.129303313316009,7.216627997156486,8.152339452629187,5.59730768289313,14.716736034970259,8.683495766530875,0.9019935147401751,2,fast
40,4,26,1,5150,ASD,Cntnap_het,Cntnap,het,centroid_angles,OFT-0366-00,medium,93,7568,207.0,4.720387524680251,4.738295133781377,4.176937617193401,5.199570278825266,2.816901408450704,0.45350402601667117,2.792959639077161,0.44606465977808174,4.666666666666667,141.58673133765555,35.869138486533224,0.2207765193132916,51.70337721212126,1.6500246214611716,29.252932252686662,0.6426238331105998,25.893731614445063,0.6842459062182291,24.44298302543613,0.850305113389529,1.5682345254900685,1.3008634057340247,-0.1458590369207438,2.816901408450704,12.93952183498372,23.299479973140116,21.583850422488716,12.391022693343654,13.468503385717288,14.886463256797503,6.88029814012878,22.344099042627796,8.438726006273516,8.8818588417096,10.95604737441608,9.444389335372476,23.299479973140116,8.212188132159277,8.28190313248141,10.222142183202122,7.3489070664461105,20.392470373435092,11.455316369872953,0.6842459062182291,3,medium
40,4,26,1,3497,ASD,Cntnap_het,Cntnap,het,centroid_angles,OFT-0371-00,fast,59,5031,159.0,5.098992039646725,5.020430739824048,4.403525100900041,6.6606080804135095,3.278688524590164,0.4733486491520023,3.4920186165690326,0.5430765503404197,5.166666666666667,128.8875794147624,40.17727203733636,0.502384757646457,27.87605982605357,0.3810628438124684,55.08283824266523,3.3509432381631257,30.61282141983937,0.7664544446124514,39.97401134047392,15.829516111479755,1.580018125890301,1.1383786597640237,0.00835067979918645,3.278688524590164,13.30227690630221,23.495861924535127,23.495861924535127,9.477400019263946,11.93146850232928,16.081618913337227,6.923504961281394,19.67344560020845,8.284566653147476,12.078097280812734,13.102901585382732,10.198309632851512,21.338786054088708,10.441975248838592,10.630222747423453,11.61351077471271,10.283107898358676,17.281652704263347,7.031273232385686,0.7664544446124514,4,fast
40,4,26,1,2848,ASD,Cntnap_het,Cntnap,het,centroid_angles,OFT-0371-00,medium,59,4382,121.0,4.024962798169464,4.042399635258758,3.6439415703289004,4.395824174131656,2.9411764705882355,0.5020616244053191,3.55136348446314,0.550395124911534,3.833333333333334,143.91026844042776,47.26156341913439,0.47960480564015584,40.99452055997499,0.925990230803072,34.92007529424286,0.6566805618449537,26.91887968647084,0.7045656957971668,27.489084143893624,0.8822426608438793,1.585303513326804,1.5145713816569744,-0.15044272589794985,2.9411764705882355,16.55454976605964,24.897157722022463,24.53730194425427,12.421207556059922,11.00201026563181,15.468946984101557,12.004782368481205,24.897157722022463,15.589339567838149,14.524736297028184,16.942302904009477,15.305288120061135,22.708005563284324,13.534614685539665,12.784216243813269,16.982939155305477,12.749351025835296,23.42059585368804,8.548202228080338,0.7045656957971668,5,medium
40,4,26,1,1882,ASD,Cntnap_het,Cntnap,het,centroid_angles,OFT-0371-00,slow,59,3416,94.0,3.1711303647870133,3.2451118585912044,2.551565428134999,3.627857782389278,2.5,0.44943774043157486,4.224919544118125,0.625818443018674,3.166666666666667,131.34143721562725,76.86067263704338,0.4659289458357624,61.0217561885005,0.8788311545644343,45.15415006569606,0.7122929898498341,36.59293184415358,0.9101251422070655,36.895182672165504,6.335128286347925,1.5651747923881716,1.8735234053055527,-0.1979202046512331,2.5,26.456617118246555,47.43670038204931,36.870067479221234,13.471587135674998,28.9240243242344,25.945823640451568,12.66516906268097,47.43670038204931,23.049840713440723,23.173052707801098,29.64139881838687,21.047465868766242,43.12448618958982,20.78218039067034,20.062218041619975,23.048484724480712,20.55555686045773,33.50781755241887,10.259378328721295,0.8788311545644343,6,slow
40,4,26,1,3504,ASD,Cntnap_het,Cntnap,het,centroid_angles,OFT-0376-00,fast,51,4830,171.0,5.204279806465986,5.0874917065968,4.436280696644863,7.095421220646593,3.1496062992125986,0.4512405793868031,3.2605202947783263,0.5132869077739055,5.833333333333333,152.5607370684375,34.95947874094598,0.2181215001510695,62.46220140689131,2.073388224126824,36.460266341670035,0.6565099112480764,37.76707931130368,1.9236990327776937,25.538240919846274,0.8036888312744592,1.5642234735217029,0.9419568605992695,-0.11311491264014321,3.1496062992125986,12.624610191396137,23.493655560402225,23.493655560402225,10.887374625054035,12.3401262895779,11.516269115924661,8.539732914592157,20.282103483029314,11.887046587369735,10.0722127825882,10.96527395591099,9.539295823034207,17.844091914547096,7.441952300356797,8.523185137592844,12.109123993228875,8.583658591433503,17.96865998769563,8.270883139757112,0.8036888312744592,7,fast
40,4,26,1,1830,ASD,Cntnap_het,Cntnap,het,centroid_angles,OFT-0376-00,slow,51,3156,86.0,3.339187654518954,3.3795709766857533,2.8577771264941383,3.66923082960529,2.5,0.5003254987580931,3.7704125582691317,0.5763888732765908,3.5000000000000004,248.62197501016777,68.80513742576261,0.5220569042025596,43.29011405264047,0.4186947192128598,47.93213825973495,0.7146685724495356,38.542268478389296,0.8276004758702852,22.21431755734559,0.7418947993174687,1.5501555817836148,1.6816114916285763,-0.2377251570502023,2.5,23.44479876485008,39.34967966908517,29.01612243544777,22.579368668203696,16.356681872403836,29.071150835014954,19.673556877898665,39.34967966908517,20.162637566638644,25.6494606122124,19.523781260419028,23.8471325086826,32.05454914154894,17.09920845568925,16.149568673314953,16.134090638089525,18.25321248072894,30.196578542222888,7.966219215673944,0.7146685724495356,8,slow
40,4,26,1,2756,ASD,Cntnap_het,Cntnap,het,centroid_angles,OFT-0376-00,medium,51,4082,118.0,4.039729611148411,3.996949373119759,3.681442823761154,4.432088570846468,3.007518796992481,0.40372522440699365,3.693532711113392,0.5674419496256221,4.166666666666666,223.87097963303626,48.388694386344994,0.5035084310126609,33.43191936374048,0.4532809038421289,47.98328391862466,3.4627225295188806,28.608025186394528,0.7884696174320898,24.503486208889218,0.9733070540428892,1.5729001638801816,1.5599206200850706,-0.15167254292260693,3.007518796992481,14.939095767260344,27.896840657517565,26.776764848071117,9.543730967951696,8.293303534199358,13.976694989806111,11.864074155231878,27.896840657517565,14.84908531656959,8.85828995728023,13.739636654355603,16.394267573309683,17.81017135342146,9.338942173917664,13.851784056453461,15.67313521382181,10.967407504110867,19.191403320147426,6.063159800745396,0.7884696174320898,9,medium
40,4,26,1,2819,ASD,Cntnap_het,Cntnap,het,centroid_angles,OFT-0385-00,medium,61,4405,129.0,4.235110503765973,4.230333727811016,3.8102699752595175,4.690061669682161,3.0303030303030303,0.4207699265063857,3.765830210796774,0.575860735177104,4.166666666666666,333.24175992988893,49.67374784646395,0.5192765179913118,34.09325777796977,0.46682888970584624,37.71225656341796,0.7176030264907745,36.94741507872634,0.9530191348373303,25.8887140130146,0.972575794047365,1.5880229671007102,1.3984593852782414,-0.12229428776661197,3.0303030303030303,15.083395943121804,26.35352589392773,24.850620414771956,9.168927497511376,12.015518168364622,17.054402920608872,6.83664683390487,26.35352589392773,13.301049458080705,9.794467646858726,7.450642569369446,16.02006068673243,24.87513861459099,12.882169730969071,10.03738632073511,14.898971906741753,14.505468663448017,21.289337763333172,7.270092786689607,0.7176030264907745,10,medium
40,4,26,1,4076,ASD,Cntnap_het,Cntnap,het,centroid_angles,OFT-0385-00,fast,61,5662,183.0,5.631290101739387,5.494496945280888,4.701326038979697,8.133149753110454,3.508771929824561,0.535467735672411,3.3157197746373352,0.5205778193838898,4.833333333333333,136.12084260310803,35.410128854001755,0.24783838458941293,64.90002510218426,2.1099445974704185,41.244961748346306,2.1110685965352527,26.55806457383694,0.8591212330806107,14.111048715045133,0.8491832051730261,1.5011107179492411,1.0444999515432118,-0.27335941938776614,3.508771929824561,11.709064056146783,24.881179160064764,24.881179160064764,6.738365613698688,7.637176313076534,12.231190668193891,4.75343304043213,19.17830934393955,7.027714522804258,9.538404135769312,12.54920260546779,11.353218506012896,20.66451515748255,8.624809158487553,8.868143880517804,9.112446993886646,7.730696930243656,16.456218868270483,9.005243149233873,0.8591212330806107,11,fast
