group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
new_preds,OFT-0047-00,fast,1167,2.2179238727624924,5.3856624712176036,1.5842696629213484,1.565083095631987,1.7448477902016537
new_preds,OFT-0047-00,slow,1168,2.2716616530797555,4.223370187949993,1.5308988764044944,1.6803792946982452,1.9279450509079266
new_preds,OFT-0048-00,fast,1169,2.283572555099184,5.425361155698234,1.4241573033707866,1.547413269011832,1.7610610660078543
new_preds,OFT-0048-00,slow,1170,2.1641629342696063,4.594055817325118,1.4241573033707866,1.63101413627833,1.8450632267695521
new_preds,OFT-0048-00,medium,1171,2.2846597376905486,4.9671079808327825,1.6376404494382022,1.5981915485895781,1.7731710079929135
new_preds,OFT-0049-00,medium,1172,2.1604654323371357,4.467099315510783,1.3174157303370786,1.6454495801302382,1.8563929836453883
new_preds,OFT-0049-00,fast,1173,2.166631400898345,5.372829417773238,1.4775280898876404,1.561541392110521,1.7745506204314045
new_preds,OFT-0049-00,slow,1174,2.241638045292113,4.442265564271076,1.5842696629213484,1.6858702936369157,1.9550015489019512
new_preds,OFT-0050-00,slow,1175,2.490631256411538,5.102996254681648,1.5308988764044944,1.658554452400442,1.9757749721670537
new_preds,OFT-0050-00,medium,1176,2.5302100396905693,5.245845529222924,1.4775280898876404,1.6553957824119578,1.872212603051582
new_preds,OFT-0050-00,fast,1177,2.178547468077877,5.198858569645086,1.6376404494382022,1.6095702826268292,1.8078215247671605
new_preds,OFT-0051-00,fast,1178,2.3109491050517965,4.834417504435246,1.5308988764044944,1.641190034777939,1.9007055127300065
new_preds,OFT-0051-00,medium,1179,2.398760982601803,4.324575363034928,1.4775280898876404,1.6770493116387626,1.9342632793155856
new_preds,OFT-0051-00,slow,1180,2.1874318378804136,3.2637774210807917,1.3707865168539326,1.8006154072700447,2.0641561887647057
new_preds,OFT-0052-00,medium,1181,2.1742090625851787,4.729163172899548,1.5842696629213484,1.6864539050890879,1.8655530761595873
