group,subject,speed_bin,mean_speed,model_index,diagonal_dominance,self_gain,cross_gain,fore_hind_coupling,left_right_coupling
TSC_neg,OFT-0629-00,fast,3.39328109039092,963,1.683482646799082,0.7921133776828074,0.47052066689781774,0.5263928954822938,0.4476092395994053
TSC_neg,OFT-0629-00,medium,2.995549991783894,964,1.7195939013989125,0.7897808513549575,0.45928335214056076,0.503673014580594,0.47131638022575495
TSC_neg,OFT-0631-00,medium,3.0803430589436105,965,1.084666868821405,0.8303329257816179,0.7655188423740227,0.7727428793560923,0.762254234995428
TSC_neg,OFT-0631-00,slow,2.623966718090505,966,1.0692348788474466,0.5831256862071506,0.5453672506790234,0.5714852663827548,0.49978413818116624
TSC_neg,OFT-0631-00,fast,3.7023065763858143,967,1.3955098205132332,0.8195313297259752,0.587263032964234,0.6002582814786668,0.5799899115868064
TSC_neg,OFT-0633-00,fast,3.3695524214044634,968,1.6326935412730286,0.8251829981921496,0.5054120551911693,0.5237004039356415,0.5237703163300661
TSC_neg,OFT-0633-00,slow,2.684319410803159,969,1.1434901143612932,0.668698621766335,0.5847874095001185,0.5969109574510038,0.5756845172605367
TSC_neg,OFT-0633-00,medium,3.0276328991611807,970,1.356515093864258,0.9213708354286592,0.6792190072902039,0.712213400971029,0.6444293471595719
TSC_neg,OFT-0635-00,medium,3.923653174803888,971,1.7534863344831755,0.7986975617987266,0.45549118124957366,0.5085633215908715,0.3940757132553432
TSC_neg,OFT-0635-00,fast,4.718237802945771,972,1.6983020051305042,0.8283289294844443,0.4877394756539737,0.52386406281361,0.46466786637411034
TSC_neg,OFT-0635-00,slow,3.141052939775399,973,1.7720119480435543,0.8540498089657738,0.48196616840462864,0.5333317170060148,0.41972964134720503
TSC_neg,OFT-0638-00,slow,3.6244426262774327,974,1.8379782038936305,0.9188581006035533,0.4999287253009941,0.553182323200283,0.4409336866562665
TSC_neg,OFT-0638-00,medium,4.385127131750282,975,1.86549566049644,0.9406483047693825,0.5042350538189192,0.5646589762729424,0.4374373625268211
TSC_neg,OFT-0638-00,fast,5.27365731118127,976,2.024671628043704,0.8313620602737685,0.4106157506030024,0.45171528986089104,0.37559526397973164
TSC_neg,OFT-0659-00,fast,4.3508237219704275,977,1.666751734269091,0.9405880113213252,0.5643240033788204,0.6277546522776472,0.5318057849923626
TSC_neg,OFT-0659-00,slow,3.0013532675265995,978,1.699227280693253,0.8231522553049934,0.4844274010061577,0.5084201644039176,0.47117143064150385
TSC_neg,OFT-0659-00,medium,3.5792136451053205,979,1.354188556760036,0.8645151425014923,0.6384008624100975,0.6981697966685753,0.5844031766199469
TSC_neg,OFT-0672-00,slow,2.839763592448721,980,1.1992318382348504,0.7824113340521264,0.65242708632866,0.6716937061379784,0.6275135802397744
