group,subject,speed_bin,mean_speed,model_index,diagonal_dominance,self_gain,cross_gain,fore_hind_coupling,left_right_coupling
new_preds,OFT-0231-00,medium,4.422495663802288,1721,1.5762326215004552,0.6636856060929378,0.4210581592082258,0.4237613000783952,0.3999207255136661
new_preds,OFT-0231-00,fast,5.382028826763052,1722,1.8268271454568592,0.704835951588315,0.38582520154748806,0.36514453042325634,0.3573475061778667
new_preds,OFT-0231-00,slow,3.6476090268376464,1723,1.3213617188191988,0.47278695209909255,0.3578028221686235,0.36272155718486326,0.3247658138150735
new_preds,OFT-0232-00,fast,5.53056427484546,1724,1.8264322292265807,0.7431208566040678,0.40687020559133974,0.38424535323724407,0.3853755985750775
new_preds,OFT-0232-00,slow,3.6351611663442545,1725,1.5849207399778205,0.6455682882390605,0.4073189730914208,0.413079075982793,0.34386065400774424
new_preds,OFT-0232-00,medium,4.3767559545565575,1726,1.7114771125687165,0.6920383785071428,0.40435152385326284,0.3875745105435269,0.40214781590965704
new_preds,OFT-0233-00,medium,4.915080936382904,1727,1.6261112197646774,0.6485860754720767,0.39885714309623715,0.4039564500912659,0.38493681770607957
new_preds,OFT-0233-00,fast,6.324512837217688,1728,1.7564198542862732,0.6487140493400259,0.3693388273634796,0.34619934538847663,0.3390333702806566
new_preds,OFT-0233-00,slow,3.844561361911301,1729,1.7466416319877973,0.6915536595427616,0.39593334252300305,0.37730296600539664,0.36325834206772795
new_preds,OFT-0234-00,fast,5.874376749154498,1730,1.9011329695955832,0.6505654823526011,0.3421988323578398,0.313667392676654,0.3326658058760659
new_preds,OFT-0234-00,medium,4.738532756727465,1731,1.8030770097369913,0.6532695133052274,0.36230815976102854,0.3615808300516651,0.3523767754243482
new_preds,OFT-0234-00,slow,3.610685232322205,1732,1.6853170369070156,0.524226759738819,0.3110552781813137,0.294872098006575,0.2919878730400882
new_preds,OFT-0235-00,fast,5.518927455058281,1733,1.794065757092543,0.690063399136008,0.3846366257245345,0.3752874571820531,0.35913369100782766
new_preds,OFT-0235-00,medium,4.526321222840135,1734,1.7635838294471529,0.7172121452620771,0.4066787942180828,0.3944228062986055,0.3834472564313841
new_preds,OFT-0235-00,slow,3.7402277234089474,1735,1.4902672412999998,0.632293354449866,0.4242818582647631,0.4140104121521587,0.44300170721558113
new_preds,OFT-0236-00,fast,5.654176858266908,1736,1.861667789480694,0.6718461352620448,0.3608840089828562,0.3456259270837966,0.32831666159869727
new_preds,OFT-0236-00,slow,3.2957090966444675,1737,1.2643603382047042,0.6728772795561978,0.5321879050015382,0.5271312471255761,0.5128492638649491
new_preds,OFT-0236-00,medium,4.443353740850595,1738,1.7512706781816954,0.59555817284839,0.34007202899482364,0.3219087489102958,0.30447918740304886
new_preds,OFT-0237-00,medium,4.32843693748204,1739,1.5136758666984156,0.68035929222224,0.44947488903699,0.4349893068367119,0.4210638338028533
new_preds,OFT-0237-00,fast,5.528692087920848,1740,1.162099081185893,0.5398999106773672,0.464590256905128,0.4646832028306505,0.4451354593193364
new_preds,OFT-0237-00,slow,3.5117678161179158,1741,1.5790329552021825,0.5610315639263095,0.35530073142423674,0.371059332914788,0.3364358090718018
new_preds,OFT-0238-00,slow,3.540687784812297,1742,1.7273030283151336,0.6939954191345132,0.4017797732986426,0.37952853766967687,0.4060967162949518
new_preds,OFT-0238-00,medium,4.727061856443169,1743,1.6598595943945018,0.6164381922730682,0.37137972052264934,0.3464864676008931,0.35000457544875396
new_preds,OFT-0238-00,fast,6.03374426439253,1744,1.6616521105756854,0.5634862151407941,0.33911202685234293,0.3169024711195517,0.3188286766465846
new_preds,OFT-0239-00,fast,6.1282733966184235,1745,1.7584562982762826,0.6484896059823703,0.3687834645751781,0.34428185993120075,0.34681272198160285
new_preds,OFT-0239-00,medium,4.921298487839768,1746,1.7096030057378495,0.6388363611790653,0.373675267904287,0.38950161264299826,0.3312207062336141
new_preds,OFT-0239-00,slow,3.652027091019665,1747,1.6238051910099929,0.7429624332191335,0.4575440682986222,0.4356818250918474,0.4431155924952012
new_preds,OFT-0240-00,slow,3.917971627810561,1748,1.8436405281676318,0.5843512549399479,0.3169550929327456,0.3104693609578921,0.3092592573701691
new_preds,OFT-0240-00,medium,4.967086806664136,1749,2.0734260045116626,0.5969572157789417,0.287908618142145,0.26831724050229394,0.2623517391067638
new_preds,OFT-0240-00,fast,5.948516105293203,1750,1.6331358517521104,0.586052783456114,0.3588512142620389,0.3510374521454544,0.36100022125340303
new_preds,OFT-0241-00,slow,3.2924384918356506,1751,1.6001130542488753,0.5719707264274737,0.3574564465358781,0.36776048385733645,0.352762962787338
new_preds,OFT-0241-00,medium,4.253156681853988,1752,1.4170137305125325,0.5080053488329456,0.35850418234776066,0.33862563695217324,0.3712171147651569
new_preds,OFT-0241-00,fast,5.351167173082978,1753,1.4065289637526375,0.5302595034310161,0.37699863784978654,0.39455478159275015,0.3765674089782164
new_preds,OFT-0242-00,slow,3.8738981678335533,1754,1.6538943859094588,0.5621462913918626,0.3398924962688862,0.3343512819662311,0.3050067366082354
new_preds,OFT-0242-00,medium,4.86667949544607,1755,1.6952155491843428,0.7483922571677901,0.44147321414547014,0.4317554552824897,0.4192088167615823
new_preds,OFT-0242-00,fast,5.785060258730681,1756,2.0678532883908023,0.6448518938334898,0.31184605670710414,0.2759330264462797,0.2782082727644355
new_preds,OFT-0243-00,medium,4.139028647256052,1757,1.6670623311250186,0.5827846643426295,0.34958780692341407,0.36567655306750924,0.32286525299725544
new_preds,OFT-0243-00,fast,5.269722854259633,1758,1.3176952619060784,0.6751669293594056,0.5123847287594858,0.5204926680409885,0.48428647023074906
new_preds,OFT-0243-00,slow,3.3024434268898797,1759,1.6123922317830544,0.5119681101269643,0.31752082404962184,0.3104398801533983,0.29512598167095966
new_preds,OFT-0244-00,medium,4.723268827557718,1760,1.8424783194262682,0.7200119556001928,0.3907844928261616,0.38649746582427125,0.35481407090051875
new_preds,OFT-0244-00,fast,6.020116845387674,1761,1.915219106808736,0.5991046990732718,0.3128126160309352,0.2969602817050463,0.2884148022781081
new_preds,OFT-0244-00,slow,3.6626674214168284,1762,1.6915624270920984,0.3734919945375456,0.2207970504402854,0.2102400477314963,0.1994753136389517
new_preds,OFT-0245-00,slow,3.8794410034543128,1763,1.251679280692394,0.4549138743800728,0.36344284146688693,0.33484605952790303,0.3704462688631489
new_preds,OFT-0245-00,medium,4.959069219244118,1764,1.5578892698200897,0.6396267602485507,0.4105726720374786,0.40510816899259006,0.39291524282319
new_preds,OFT-0245-00,fast,5.962957957166269,1765,1.6889888529600572,0.5518356523424469,0.32672545551459437,0.3324036851808408,0.3133267259886494
new_preds,OFT-0246-00,slow,3.3699216560566985,1766,1.640693286810207,0.7591164086568805,0.4626802673964338,0.4797329082312996,0.4240385270194523
new_preds,OFT-0246-00,medium,4.03193803340911,1767,1.601237163365011,0.730526740121584,0.45622644592283695,0.4604624216188523,0.42770419558713657
new_preds,OFT-0246-00,fast,4.847891166872667,1768,1.7191062151583725,0.7525456478158741,0.437754014952791,0.44038639838409294,0.4148912296760664
new_preds,OFT-0247-00,slow,3.5076574165203205,1769,1.159454475659802,0.6764554853577894,0.5834256536660002,0.6066562301662124,0.5669461223990866
new_preds,OFT-0247-00,medium,4.319060235850023,1770,1.3983836278465913,0.6141720332038677,0.4392013900717987,0.4401916304885717,0.4513369585626902
new_preds,OFT-0247-00,fast,5.276679815821871,1771,1.4902238354095734,0.5909922874736148,0.3965795429055034,0.3632442491654254,0.39252933782440835
new_preds,OFT-0248-00,medium,5.290467893332329,1772,1.8015600217951384,0.625659602443081,0.3472876811618253,0.33029451016933437,0.32416693746597985
new_preds,OFT-0248-00,slow,4.165329537370686,1773,1.536582180276826,0.7543917346222399,0.490954368926972,0.5106640956113786,0.4716525676914137
new_preds,OFT-0248-00,fast,6.459614466302972,1774,1.7200040746255258,0.5374204440060282,0.31245300632385636,0.30864816298935693,0.287302672766938
new_preds,OFT-0249-00,medium,4.4600944645108,1775,1.7850463421510687,0.6171950782952249,0.34575857428523366,0.34223759005435284,0.30425260549749555
new_preds,OFT-0249-00,slow,3.48424040560222,1776,1.7274450048791439,0.6096077420475123,0.3528956003378886,0.3772448103045567,0.32330945605247535
new_preds,OFT-0249-00,fast,5.611266181176414,1777,1.7086641611089628,0.5331058814576936,0.31200155863964246,0.30449419575586667,0.2745270143106837
new_preds,OFT-0250-00,slow,3.2229293289791374,1778,1.51468003599533,0.5509136738281871,0.3637162045686893,0.3596454502616495,0.35442819879267806
new_preds,OFT-0250-00,fast,4.73954065749344,1779,1.3926171800407392,0.7356972465815598,0.5282839082597257,0.5370892413209831,0.5163852483787462
new_preds,OFT-0250-00,medium,4.010173250244887,1780,1.673591888758385,0.7202844795463782,0.43038239154035784,0.4345614302942574,0.4142011257628452
new_preds,OFT-0251-00,medium,3.7182086036021462,1781,1.8209080835946814,0.737457180590255,0.4049941824270613,0.40158690760759047,0.37932635855969676
new_preds,OFT-0251-00,slow,3.0805090237261665,1782,1.5719071382312444,0.6087173317432903,0.3872476413767271,0.36143300439111486,0.3890867571185495
new_preds,OFT-0251-00,fast,4.422025693222216,1783,1.6920745005401865,0.6355902025928306,0.3756277884868081,0.3644712294194285,0.34460490783021824
new_preds,OFT-0252-00,fast,5.99268656227714,1784,1.5910565874922071,0.7366194000727543,0.46297498521645897,0.42950803928197856,0.43489880126877906
new_preds,OFT-0252-00,medium,4.505695968433038,1785,1.7011443024221002,0.5838946011531749,0.34323637349390174,0.3296324900514393,0.32503304816745493
new_preds,OFT-0252-00,slow,3.4807513275735054,1786,1.5070238013108614,0.7393834583890058,0.4906249375397153,0.5044723867173543,0.45206066323694716
new_preds,OFT-0253-00,fast,5.001170915603106,1787,1.6128236910709237,0.6666967509041236,0.4133723695870522,0.3979838630336281,0.37993085656648407
new_preds,OFT-0253-00,slow,3.1048772242369447,1788,1.4437083162328725,0.6690565834671842,0.4634291954575569,0.47256165688540364,0.4379016677057993
new_preds,OFT-0253-00,medium,3.8485726754055265,1789,1.7492180628662162,0.7241521135584013,0.41398618555986516,0.41793023856666933,0.35398734969428974
new_preds,OFT-0254-00,slow,3.096269015450594,1790,1.2092889377552574,0.4845968370259387,0.40072874388934016,0.41666871111489734,0.39150933947695454
new_preds,OFT-0254-00,fast,4.614449768893146,1791,1.5722464485940824,0.7805973030570829,0.49648533393419353,0.47985512059157037,0.48883408167390874
new_preds,OFT-0254-00,medium,3.8298689172289864,1792,1.5674625607231862,0.6427944374264374,0.410085990908688,0.40867947112485303,0.3868425976244942
new_preds,OFT-0255-00,fast,4.4058149103781705,1793,1.8332857797997968,0.6489721952355716,0.35399401576465744,0.3405840503813945,0.32349056312557567
