group,metric,n_models,n_subjects,mean,sem,ci_low,ci_high
Cntnap_neg,diagonal_dominance,169,57,1.0051837521299438,0.0013052739470772576,1.0028537858797584,1.0078791756733214
Cntnap_neg,fore_hind_coupling,169,57,0.8767074032274298,0.007614403311736562,0.8621569439294908,0.8906948016340231
Cntnap_neg,left_right_coupling,169,57,0.8799522078737131,0.007263046151672229,0.8658739513009049,0.8933582339351965
Cntnap_neg,cross_gain,169,57,0.8788706063249516,0.007372640960312736,0.8647523009131175,0.8926406305201818
Cntnap_neg,angle_angle_coupling,169,57,0.8831970125199955,0.00698358634449418,0.8697538334694834,0.8964953989404135
Cntnap_neg,radius_radius_coupling,169,57,NaN,NaN,NaN,NaN
Cntnap_neg,radius_to_angle_coupling,169,57,0.8788706063249516,0.007372640960312736,0.8647523009131175,0.8926406305201818
Cntnap_neg,angle_to_radius_coupling,169,57,NaN,NaN,NaN,NaN
Cntnap_neg,angle_radius_cross_coupling,169,57,0.8788706063249516,0.007372640960312736,0.8647523009131175,0.8926406305201818
Cntnap_neg,angle_selectivity,169,57,1.0051837521299438,0.0013052739470772576,1.0028537858797584,1.0078791756733214
Cntnap_het,diagonal_dominance,216,72,1.0054541908971697,0.0011436740363555604,1.0032720007412463,1.0078006390389052
Cntnap_het,fore_hind_coupling,216,72,0.8802337554823465,0.006291714572458201,0.867922846529426,0.891864500062923
Cntnap_het,left_right_coupling,216,72,0.8837115184007933,0.006049023284313889,0.8721072759994593,0.8949947847095588
Cntnap_het,cross_gain,216,72,0.8825522640946445,0.0061215650307403875,0.8706818923439552,0.893861135402866
Cntnap_het,angle_angle_coupling,216,72,0.8871892813192405,0.005885132134938528,0.875969185465857,0.898321038664606
Cntnap_het,radius_radius_coupling,216,72,NaN,NaN,NaN,NaN
Cntnap_het,radius_to_angle_coupling,216,72,0.8825522640946445,0.0061215650307403875,0.8706818923439552,0.893861135402866
Cntnap_het,angle_to_radius_coupling,216,72,NaN,NaN,NaN,NaN
Cntnap_het,angle_radius_cross_coupling,216,72,0.8825522640946445,0.0061215650307403875,0.8706818923439552,0.893861135402866
Cntnap_het,angle_selectivity,216,72,1.0054541908971697,0.0011436740363555604,1.0032720007412463,1.0078006390389052
Cntnap_hom,diagonal_dominance,111,37,1.0034126225459488,0.002282837102373066,0.9983983666372228,1.0068814997591415
Cntnap_hom,fore_hind_coupling,111,37,0.8775196581344493,0.010277738497599926,0.8579873327277528,0.8967518457563871
Cntnap_hom,left_right_coupling,111,37,0.8795521189151779,0.009787980833057206,0.8612080815866332,0.8976607688629864
Cntnap_hom,cross_gain,111,37,0.8788746319882687,0.009929632300204959,0.8602968011844211,0.8976584722425232
Cntnap_hom,angle_angle_coupling,111,37,0.8815845796959068,0.009503788139525994,0.8635902890901231,0.8992349030746288
Cntnap_hom,radius_radius_coupling,111,37,NaN,NaN,NaN,NaN
