group,speed_bin,n_models,n_subjects,n_bouts,mean_speed_mean,mean_speed_sem,mean_speed_median,henrici_mean,henrici_sem,henrici_median,log_tgmax_mean,log_tgmax_sem,log_tgmax_median,participation_ratio_mean,participation_ratio_sem,participation_ratio_median,rank_mean,rank_sem,rank_median,stride_frequency_mean,stride_frequency_sem,stride_frequency_median,resolvent_peak_gain_mean,resolvent_peak_gain_sem,resolvent_peak_gain_median,qfactor_median_mean,qfactor_median_sem,qfactor_median_median,harmonic_entropy_mean,harmonic_entropy_sem,harmonic_entropy_median,h1_concentration_mean,h1_concentration_sem,h1_concentration_median,spectral_decay_rate_mean,spectral_decay_rate_sem,spectral_decay_rate_median,io_gain_max_mean,io_gain_max_sem,io_gain_max_median
TSC_het,fast,62,62,3142,5.038850113239772,0.06989952944087291,4.983201361624861,0.24072199192250046,0.009755801664977687,0.2204374567039649,1.3876520274074842,0.015839236760272674,1.408570492752959,2.235109798391276,0.01884245807798399,2.200947122952856,40.0,0.0,40.0,1.0,0.0,1.0,217028.32851003332,55592.91074653076,111745.39237208277,6.35066796925693,1.0191033064521757,0.9712221578570074,0.10824615497775812,0.012486472285209476,0.08474937564157806,919.0779425800715,232.2516986664369,384.40111073509615,-1.5483267545044077,0.029744813494721658,-1.5273905902451896,60154.78618692245,15603.293727718448,30227.13662909981
TSC_het,medium,62,62,3102,4.125181728159751,0.05097276286665458,4.107472331831211,0.2551975172292218,0.010163393104067794,0.227489878926399,1.4226199271522058,0.012907116416223666,1.4251617813406185,2.2773182377136902,0.01784757250996416,2.2559045725632574,40.0,0.0,40.0,1.0,0.0,1.0,182654.8756332852,35873.153659746975,83663.08311946229,6.593278657173517,0.7212531805490519,5.59859467046317,0.14707030635129356,0.016190146211453135,0.11346649646606882,570.8010639543955,112.34676953966813,247.88121117925044,-1.4641777130887974,0.03148808543624641,-1.4413873205363303,49910.620633533705,9630.311866019516,23100.440408069833
TSC_hom,medium,35,35,2226,3.5657372836935277,0.06321300848374665,3.5608698192515638,0.21307594655851542,0.008881139458768124,0.19328806175597535,1.359500113064863,0.014376969899751521,1.337503815536755,2.323457846783191,0.014121788354847004,2.3209274332187753,40.0,0.0,40.0,1.0,0.0,1.0,94873.71857869776,22797.764528965385,41714.71008797566,10.004367442976793,1.8421699270853242,4.65116279069767,0.21793048307108315,0.01938272693183048,0.203040144439325,216.02202512101974,41.344147336085264,120.95414481669212,-1.318868261893566,0.03608596193775143,-1.3220182563461658,27497.52493582983,6773.010088767375,12268.943746002713
TSC_hom,fast,35,35,2254,4.260658616491036,0.09758574133303603,4.22774525049254,0.23251410510972897,0.015074587497219582,0.20276101289286036,1.36972880953408,0.015749165665431906,1.376543359038981,2.2767876657574444,0.014150999903245625,2.25516988370533,40.0,0.0,40.0,1.0,0.0,1.0,536727.0509546447,423852.54503556766,74062.6661458461,8.282586964125752,1.1146264268737267,8.597528210639618,0.17510377522384715,0.02199177422300344,0.14081875341443248,2193.5106713854298,1928.2440202141088,205.0172846109914,-1.4402159545845084,0.047494112397330236,-1.4344501617415502,159294.31494595736,128137.20531791782,19172.08519770668
TSC_hom,slow,35,35,2241,3.034717926274187,0.03866928292923204,3.03878600790471,0.23028667147516405,0.014470659862659867,0.20223696065559033,1.3697209737977403,0.023097996687319693,1.386392234033836,2.418470372799768,0.02354596946051813,2.399193107420045,40.0,0.0,40.0,1.0,0.0,1.0,100067.67969570037,56895.90145480549,30625.36672368265,9.717122960771055,1.4333725626963993,9.756097560975826,0.32796646934780466,0.03172984667022068,0.33497995982323514,203.2684582007342,94.16637399106443,69.40431863777368,-1.1869475784877634,0.042073079350186046,-1.1818048458179187,27722.51737636795,15408.570252159505,8915.121110922419
TSC_neg,fast,65,65,3498,4.988760475560125,0.08968564317086851,5.015395668245552,0.25426910985687207,0.01245383698474922,0.21967417282331733,1.386696336603403,0.01443568766910974,1.3993326927651037,2.2151025806557456,0.008276471752074504,2.2055200207651424,40.0,0.0,40.0,1.0,0.0,1.0,200232.6489617611,33153.84694569391,102809.55835619624,4.510120144080489,0.92769409760385,0.9432571849668381,0.10299098628057132,0.011857300541161525,0.07787509128783947,877.2010881292034,161.81517737035088,440.31967388497145,-1.5756172616276947,0.025730881706509653,-1.5393569914498018,53981.92629294081,8813.693427295011,27818.36764022325
TSC_neg,slow,64,64,3459,3.3237871908973156,0.03851437648512026,3.290039626750526,0.2460123927878245,0.010203233293227384,0.2213046753958791,1.4099228340685115,0.029895842642621323,1.4678603360175346,2.3435318039893174,0.01368630718281007,2.322884679993823,40.0,0.0,40.0,1.0,0.0,1.0,105646.44590515758,26208.760370318647,55000.18708247774,4.5663612325721585,0.8003705377340392,0.9430255493747657,0.22413443444202089,0.022537159959298114,0.17393889237409924,338.92468095950915,103.74354841674405,151.83342591696987,-1.3468695846960157,0.03634082208655842,-1.3577993285193055,29441.012671349577,7477.5505223826785,16060.079752473312
TSC_neg,medium,64,64,3398,4.062780340898524,0.06139359700111198,4.091298292784979,0.25011030737064965,0.010863066619400695,0.22442298133627708,1.4015569227490698,0.013536918253119588,1.4283718759459996,2.284636181309146,0.012080148761338214,2.280525992497609,40.0,0.0,40.0,1.0,0.0,1.0,554284.7666741596,287806.66176618234,83516.35920096365,3.676281899740644,0.5584306684268268,0.951672883496311,0.14644027469240264,0.016527349613296917,0.10267947637959657,1410.889364200843,556.1216488930686,318.7067912250344,-1.5281263012556394,0.03555961007176224,-1.5064061346305784,152120.0040406573,79649.36102032075,21765.678418979318
new_preds,fast,374,374,21716,5.227688446028233,0.026195727614058608,5.168449143437122,0.25019901324001087,0.004867178704686243,0.21948826550780498,1.3654874298570394,0.004439597825153517,1.3781421556180473,2.2163402602545963,0.0035276763989902545,2.206795815293665,40.0,0.0,40.0,1.0,0.0,1.0,2.315800584518989e6,2.0080762984179521e6,141373.5932625092,1.5976646974608875,0.11896873017034955,0.9243212139568169,0.062245498735151034,0.0019176050792698315,0.05840029120647411,15473.491394306448,13859.166331347868,767.5883844938985,-1.699813195597498,0.010985882298209045,-1.6678948011807142,608064.2959560904,520749.3686702752,40946.87212972442
new_preds,medium,374,374,21475,4.227742928024409,0.018538869604670098,4.176667259771465,0.24985930167779544,0.004402006545261607,0.22242196159552577,1.4379090218151758,0.004437866176269632,1.4494946658639871,2.262119159757206,0.0031467800915868194,2.2528237410009155,40.0,0.0,40.0,1.0,0.0,1.0,254083.20674066735,24567.985195284968,136032.5187994268,2.7061561550715,0.18889999674347493,0.9322990751874307,0.08815541570760649,0.003893231730200441,0.0731277829731315,1012.9280768892792,92.91840400427432,508.74061509236606,-1.6291736597418063,0.010619916631924688,-1.615554397302434,72182.52132561694,7182.101775497734,38075.26052746507
new_preds,slow,373,373,21541,3.422643609091204,0.011950994205802505,3.39356428852272,0.2415052152113799,0.0037291011892437976,0.22131961068821396,1.4850814608018954,0.005721341581542201,1.499133899321249,2.3569486244197386,0.0072871661052135665,2.333770234275663,40.0,0.0,40.0,1.0,0.0,1.0,436566.7882895134,195520.4782297521,73001.24645662,3.2011010893003276,0.21995849756829156,0.9476988686844797,0.1598733958688301,0.006102461485970034,0.13968514239268368,1288.025562300212,631.6571679058319,216.11144329540258,-1.5063647050341675,0.012953067319029222,-1.4619917870309207,117970.65590875267,51087.27148904633,20588.517890992454
